id,type,frame,magnitude,map,path
al_heavyplasmadriver,turret,,1,normal,graphics/arkleg/shaders/weapons/heavyplasmadriver/al_heavyplasmadriver_turret_base_n.png
,,,,,
loa_ionpike,hardpoint,,1,normal,graphics/arkleg/shaders/weapons/ionpike/al_ionpike_hardpoint_base_n.png
loa_ionpike,turret,,1,normal,graphics/arkleg/shaders/weapons/ionpike/al_ionpike_turret_base_n.png
,,,,,
al_lightplasmadriver,hardpoint,,1,normal,graphics/arkleg/shaders/weapons/lightplasmadriver/al_lightplasmadriver_hardpoint_base_n.png
al_lightplasmadriver,turret,,1,normal,graphics/arkleg/shaders/weapons/lightplasmadriver/al_lightplasmadriver_turret_base_n.png
,,,,,
al_mk2heavymonorail,hardpoint,,,material,graphics/arkleg/shaders/weapons/mk2heavymonorail/al_mk2heavymonorail_hardpoint_base_m.png
al_mk2heavymonorail,hardpoint,,,surface,graphics/arkleg/shaders/weapons/mk2heavymonorail/al_mk2heavymonorail_hardpoint_base_s.png
al_mk2heavymonorail,hardpoint,,1,normal,graphics/arkleg/shaders/weapons/mk2heavymonorail/al_mk2heavymonorail_hardpoint_base_n.png
al_mk2heavymonorail,turret,,,material,graphics/arkleg/shaders/weapons/mk2heavymonorail/al_mk2heavymonorail_turret_base_m.png
al_mk2heavymonorail,turret,,,surface,graphics/arkleg/shaders/weapons/mk2heavymonorail/al_mk2heavymonorail_turret_base_s.png
al_mk2heavymonorail,turret,,1,normal,graphics/arkleg/shaders/weapons/mk2heavymonorail/al_mk2heavymonorail_turret_base_n.png
,,,,,
al_monorail,hardpoint,,,material,graphics/arkleg/shaders/weapons/monorail/al_monorail_hardpoint_base_m.png
al_monorail,hardpoint,,,surface,graphics/arkleg/shaders/weapons/monorail/al_monorail_hardpoint_base_s.png
al_monorail,hardpoint,,1,normal,graphics/arkleg/shaders/weapons/monorail/al_monorail_hardpoint_base_n.png
al_monorail,turret,,,material,graphics/arkleg/shaders/weapons/monorail/al_monorail_turret_base_m.png
al_monorail,turret,,,surface,graphics/arkleg/shaders/weapons/monorail/al_monorail_turret_base_s.png
al_monorail,turret,,1,normal,graphics/arkleg/shaders/weapons/monorail/al_monorail_turret_base_n.png
,,,,,
al_monodronerail,hardpoint,,,material,graphics/arkleg/shaders/weapons/monorailfighter/al_monorail_fighter_base_m.png
al_monodronerail,hardpoint,,,surface,graphics/arkleg/shaders/weapons/monorailfighter/al_monorail_fighter_base_s.png
al_monodronerail,hardpoint,,1,normal,graphics/arkleg/shaders/weapons/monorailfighter/al_monorail_fighter_base_n.png
al_monodronerail,turret,,,material,graphics/arkleg/shaders/weapons/monorailfighter/al_monorail_fighter_base_m.png
al_monodronerail,turret,,,surface,graphics/arkleg/shaders/weapons/monorailfighter/al_monorail_fighter_base_s.png
al_monodronerail,turret,,1,normal,graphics/arkleg/shaders/weapons/monorailfighter/al_monorail_fighter_base_n.png
,,,,,
,,,,,
,,,,,
al_pelletcannon,hardpoint,,1,normal,graphics/arkleg/shaders/weapons/pelletcannon/al_pelletcannon_hardpoint_base_n.png
al_pelletcannon,hardpointbarrel,,1,normal,graphics/arkleg/shaders/weapons/pelletcannon/al_pelletcannon_hardpoint_recoil_n.png
al_pelletcannon,turret,,1,normal,graphics/arkleg/shaders/weapons/pelletcannon/al_pelletcannon_turret_base_n.png
al_pelletcannon,turretbarrel,,1,normal,graphics/arkleg/shaders/weapons/pelletcannon/al_pelletcannon_turret_recoil_n.png
al_pelletdriver,hardpoint,,1,normal,graphics/arkleg/shaders/weapons/pelletdriver/al_pelletdriver_hardpoint_base_n.png
al_pelletdriver,hardpointbarrel,,1,normal,graphics/arkleg/shaders/weapons/pelletdriver/al_pelletdriver_hardpoint_recoil_n.png
al_pelletdriver,turret,,1,normal,graphics/arkleg/shaders/weapons/pelletdriver/al_pelletdriver_turret_base_n.png
al_pelletdriver,turretbarrel,,1,normal,graphics/arkleg/shaders/weapons/pelletdriver/al_pelletdriver_turret_recoil_n.png
al_pelletgun,hardpoint,,1,normal,graphics/arkleg/shaders/weapons/pelletgun/al_pelletgun_hardpoint_base_n.png
al_pelletgun,hardpointbarrel,,1,normal,graphics/arkleg/shaders/weapons/pelletgun/al_pelletgun_hardpoint_recoil_n.png
al_pelletgun,turret,,1,normal,graphics/arkleg/shaders/weapons/pelletgun/al_pelletgun_turret_base_n.png
al_pelletgun,turretbarrel,,1,normal,graphics/arkleg/shaders/weapons/pelletgun/al_pelletgun_turret_recoil_n.png
,,,,,
al_plasmabuster,hardpoint,,,material,graphics/arkleg/shaders/weapons/plasmabuster/al_plasmabuster_hardpoint_base_m.png
al_plasmabuster,hardpoint,,,surface,graphics/arkleg/shaders/weapons/plasmabuster/al_plasmabuster_hardpoint_base_s.png
al_plasmabuster,hardpoint,,1,normal,graphics/arkleg/shaders/weapons/plasmabuster/al_plasmabuster_hardpoint_base_n.png
al_plasmabuster,turret,,,material,graphics/arkleg/shaders/weapons/plasmabuster/al_plasmabuster_turret_base_m.png
al_plasmabuster,turret,,,surface,graphics/arkleg/shaders/weapons/plasmabuster/al_plasmabuster_turret_base_s.png
al_plasmabuster,turret,,1,normal,graphics/arkleg/shaders/weapons/plasmabuster/al_plasmabuster_turret_base_n.png
,,,,,
al_plasmadriver,hardpoint,,1,normal,graphics/arkleg/shaders/weapons/plasmadriver/al_plasmadriver_hardpoint_base_n.png
al_plasmadriver,turret,,1,normal,graphics/arkleg/shaders/weapons/plasmadriver/al_plasmadriver_turret_base_n.png
,,,,,
al_rod,hardpoint,,1,normal,graphics/arkleg/shaders/weapons/rod/al_rodlauncher_hardpoint_base_n.png
al_rod,turret,,1,normal,graphics/arkleg/shaders/weapons/rod/al_rodlauncher_turret_base_n.png
al_rod_mrm,missile,,,material,graphics/arkleg/shaders/weapons/rod/al_rod_missile_m.png
al_rod_mrm,missile,,,surface,graphics/arkleg/shaders/weapons/rod/al_rod_missile_s.png
al_rod_mrm,missile,,1,normal,graphics/arkleg/shaders/weapons/rod/al_rod_missile_n.png
,,,,,
al_sphere,hardpoint,,,material,graphics/arkleg/shaders/weapons/sphere/al_sphere_hardpoint_base_m.png
al_sphere,hardpoint,,,surface,graphics/arkleg/shaders/weapons/sphere/al_sphere_hardpoint_base_s.png
al_sphere,hardpoint,,1,normal,graphics/arkleg/shaders/weapons/sphere/al_sphere_hardpoint_base_n.png
al_sphere,turret,,,material,graphics/arkleg/shaders/weapons/sphere/al_sphere_turret_base_m.png
al_sphere,turret,,,surface,graphics/arkleg/shaders/weapons/sphere/al_sphere_turret_base_s.png
al_sphere,turret,,1,normal,graphics/arkleg/shaders/weapons/sphere/al_sphere_turret_base_n.png
al_sphere_srm,missile,,,material,graphics/arkleg/shaders/weapons/sphere/al_missile_spheroid_m.png
al_sphere_srm,missile,,,surface,graphics/arkleg/shaders/weapons/sphere/al_missile_spheroid_s.png
al_sphere_srm,missile,,1,normal,graphics/arkleg/shaders/weapons/sphere/al_missile_spheroid_n.png
,,,,,
al_string,hardpoint,,,material,graphics/arkleg/shaders/weapons/string/al_stringlauncher_hardpoint_base_m.png
al_string,hardpoint,,,surface,graphics/arkleg/shaders/weapons/string/al_stringlauncher_hardpoint_base_s.png
al_string,hardpoint,,1,normal,graphics/arkleg/shaders/weapons/string/al_stringlauncher_hardpoint_base_n.png
al_string,turret,,,material,graphics/arkleg/shaders/weapons/string/al_stringlauncher_turret_base_m.png
al_string,turret,,,surface,graphics/arkleg/shaders/weapons/string/al_stringlauncher_turret_base_s.png
al_string,turret,,1,normal,graphics/arkleg/shaders/weapons/string/al_stringlauncher_turret_base_n.png
al_stringmrm,missile,,,material,graphics/arkleg/shaders/weapons/string/al_stringmissile_m.png
al_stringmrm,missile,,,surface,graphics/arkleg/shaders/weapons/string/al_stringmissile_s.png
al_stringmrm,missile,,1,normal,graphics/arkleg/shaders/weapons/string/al_stringmissile_n.png
,,,,,
al_wtp,ship,,,material,graphics/arkleg/shaders/ships/wtp/al_wtp_m.png
al_wtp,ship,,,surface,graphics/arkleg/shaders/ships/wtp/al_wtp_s.png
al_wtp,ship,,1,normal,graphics/arkleg/shaders/ships/wtp/al_wtp_n.png
,,,,,
loa_zapflak,hardpoint,,,material,graphics/arkleg/shaders/weapons/zapflak/loa_zapflak_hardpoint_base_m.png
loa_zapflak,hardpoint,,,surface,graphics/arkleg/shaders/weapons/zapflak/loa_zapflak_hardpoint_base_s.png
loa_zapflak,hardpoint,,1,normal,graphics/arkleg/shaders/weapons/zapflak/loa_zapflak_hardpoint_base_n.png
loa_zapflak,hardpointbarrel,,,material,graphics/arkleg/shaders/weapons/zapflak/loa_zapflak_hardpoint_recoil_m.png
loa_zapflak,hardpointbarrel,,,surface,graphics/arkleg/shaders/weapons/zapflak/loa_zapflak_hardpoint_recoil_s.png
loa_zapflak,hardpointbarrel,,1,normal,graphics/arkleg/shaders/weapons/zapflak/loa_zapflak_hardpoint_recoil_n.png
loa_zapflak,turret,,,material,graphics/arkleg/shaders/weapons/zapflak/loa_zapflak_turret_base_m.png
loa_zapflak,turret,,,surface,graphics/arkleg/shaders/weapons/zapflak/loa_zapflak_turret_base_s.png
loa_zapflak,turret,,1,normal,graphics/arkleg/shaders/weapons/zapflak/loa_zapflak_turret_base_n.png
loa_zapflak,turretbarrel,,,material,graphics/arkleg/shaders/weapons/zapflak/loa_zapflak_turret_recoil_m.png
loa_zapflak,turretbarrel,,,surface,graphics/arkleg/shaders/weapons/zapflak/loa_zapflak_turret_recoil_s.png
loa_zapflak,turretbarrel,,1,normal,graphics/arkleg/shaders/weapons/zapflak/loa_zapflak_turret_recoil_n.png
,,,,,
loa_hypercannon,hardpoint,,,material,graphics/arkleg/shaders/weapons/hypercannon/loa_hypercannon_hardpoint_base_m.png
loa_hypercannon,hardpoint,,,surface,graphics/arkleg/shaders/weapons/hypercannon/loa_hypercannon_hardpoint_base_s.png
loa_hypercannon,hardpoint,,1,normal,graphics/arkleg/shaders/weapons/hypercannon/loa_hypercannon_hardpoint_base_n.png
loa_hypercannon,hardpointbarrel,,,material,graphics/arkleg/shaders/weapons/hypercannon/loa_hypercannon_hardpoint_recoil_m.png
loa_hypercannon,hardpointbarrel,,,surface,graphics/arkleg/shaders/weapons/hypercannon/loa_hypercannon_hardpoint_recoil_s.png
loa_hypercannon,hardpointbarrel,,1,normal,graphics/arkleg/shaders/weapons/hypercannon/loa_hypercannon_hardpoint_recoil_n.png
loa_hypercannon,turret,,,material,graphics/arkleg/shaders/weapons/hypercannon/loa_hypercannon_turret_base_m.png
loa_hypercannon,turret,,,surface,graphics/arkleg/shaders/weapons/hypercannon/loa_hypercannon_turret_base_s.png
loa_hypercannon,turret,,1,normal,graphics/arkleg/shaders/weapons/hypercannon/loa_hypercannon_turret_base_n.png
loa_hypercannon,turretbarrel,,,material,graphics/arkleg/shaders/weapons/hypercannon/loa_hypercannon_turret_recoil_m.png
loa_hypercannon,turretbarrel,,,surface,graphics/arkleg/shaders/weapons/hypercannon/loa_hypercannon_turret_recoil_s.png
loa_hypercannon,turretbarrel,,1,normal,graphics/arkleg/shaders/weapons/hypercannon/loa_hypercannon_turret_recoil_n.png
,,,,,
loa_er,hardpoint,,1,normal,graphics/arkleg/shaders/weapons/electronrifle/loa_er_hardpoint_base_n.png
loa_er,hardpointbarrel,,1,normal,graphics/arkleg/shaders/weapons/electronrifle/loa_er_hardpoint_recoil_n.png
loa_er,turret,,1,normal,graphics/arkleg/shaders/weapons/electronrifle/loa_er_turret_base_n.png
loa_er,turretbarrel,,1,normal,graphics/arkleg/shaders/weapons/electronrifle/loa_er_turret_recoil_n.png
,,,,,
loa_her,hardpoint,,1,normal,graphics/arkleg/shaders/weapons/heavyelectronrifle/loa_her_hardpoint_base_n.png
loa_her,hardpointbarrel,,1,normal,graphics/arkleg/shaders/weapons/heavyelectronrifle/loa_her_hardpoint_recoil_n.png
loa_her,turret,,1,normal,graphics/arkleg/shaders/weapons/heavyelectronrifle/loa_her_turret_base_n.png
loa_her,turretbarrel,,1,normal,graphics/arkleg/shaders/weapons/heavyelectronrifle/loa_her_turret_recoil_n.png
,,,,,
loa_hyperbeam,hardpoint,,1,normal,graphics/arkleg/shaders/weapons/hyperbeam/loa_hyperbeam_hardpoint_base_n.png
loa_hyperbeam,turret,,1,normal,graphics/arkleg/shaders/weapons/hyperbeam/loa_hyperbeam_turret_base_n.png
,,,,,
loa_warpshot,hardpoint,0,1,normal,graphics/arkleg/shaders/weapons/warpshot/loa_warpshot_hardpoint_base00_n.png
loa_warpshot,hardpoint,1,1,normal,graphics/arkleg/shaders/weapons/warpshot/loa_warpshot_hardpoint_base01_n.png
loa_warpshot,hardpoint,2,1,normal,graphics/arkleg/shaders/weapons/warpshot/loa_warpshot_hardpoint_base02_n.png
loa_warpshot,hardpoint,3,1,normal,graphics/arkleg/shaders/weapons/warpshot/loa_warpshot_hardpoint_base03_n.png
loa_warpshot,turret,0,1,normal,graphics/arkleg/shaders/weapons/warpshot/loa_warpshot_turret_base00_n.png
loa_warpshot,turret,1,1,normal,graphics/arkleg/shaders/weapons/warpshot/loa_warpshot_turret_base01_n.png
loa_warpshot,turret,2,1,normal,graphics/arkleg/shaders/weapons/warpshot/loa_warpshot_turret_base02_n.png
loa_warpshot,turret,3,1,normal,graphics/arkleg/shaders/weapons/warpshot/loa_warpshot_turret_base03_n.png
