id,type,text1,text2,text3,notes
DEX_castra,SHIP,"Although automated machines of war were forbidden in core Domain space, war drones were quietly employed outside of officially incorporated volume. Most infamous among them are a series of significantly more advanced drones that began to mysteriously appear well after the majority of Domain drone forces were nominally decomissioned. These experimental hulls are seemingly the result of secretive Domain weapons-testing projects that used the old drone fleet as a low-cost test platform. These experimental hulls are significantly more sophisticated and dangerous than their disposable Explorarium bretheren, and should generally be prioritized over lesser drones when decomissioning Explorarium assets.

The Castra bears much in common with its' sister design, the Dreadnought. Both are capital-class experimental combat drones created late in the Explorarium's life cycle that went on to be frontrunners for the capital ships that would eventually become the backbone of the modern 'Low Tech' combat doctrine. Both integrated a variety of advanced technology into their designs that made them wildly unconventional and nigh-unstoppable in the brush wars they were first tested in... and both belong in museams rather than warfleets as a result.

Where the Castra differs from the Dreadnought is in its' exact purpose and implimentation. The Castra was built as a prototype for the experimental 'Project Multitude', a Domain weapons program that would eventually become the Legion-class carrier known today. The Castra's purpose was to test the viability of a capital-scale battlecarrier in asymmetric warfare against frontier rebels, to that end it packs heavy armor, a Damper Field, a variety of heavy armaments and a vast array of missiles, in addition to extensive smallcraft assembly and launch facilities inside its' 'wings'.

It is worth noting that the Castra's initial combat results were actually decidedly negative, with the ship suffering from many of the failings that can still be seen in the modern Legion to this day. Proponents of the 'Cruiser School' criticized the project for similar failings that went on to be thrown at its' successor for millenia: insufficient specialization, inflexibility, a generalist design that ensured it would be easily outmatched by specialist units in any given metric, and a per-unit cost that caused even the Explorarium to struggle to deploy the monster.  However, a great deal of money had already been invested in Project Multitude by this time, and despite mediocre results the project forged ahead in the name of profit for the military industrial complex, and eventually the Legion class was birthed nonetheless.",,,
DEX_arsenal_core,SHIP,"One of the legendary Exploratorium factory-ships, this enormous automated vessel is a form of living history. This is in essence a military (or 'berserker') von Neumann probe, as given time and the correct codes this vessel could produce not only a suite of smaller automated ships, but an entire mechanical ecology that could eventually assemble a duplicate vessel, a feat far beyond the manufacturing capabilities of any human faction within the modern Sector. What 'generation' of ships this specimen belongs to is unclear, but its' hull tells a of a long history, burned and battered by its centuries of service to the Domain, and now slumbering quietly in the depths of space until such time as it is needed once more.

Designed as a military counterpart to conventional factory ships such as the typical Survey Mothership or Sporeship, Arsenal Drones have a singular purpose: to establish mobile forward operating bases in the outer reaches of 'rebel' star systems and produce endless hordes of war drones until the rebels are crushed under sheer weight of numbers. In modern times these machines are rarely seen, as automated assembly plants will almost always choose other, more easily produced models over the Arsenal. However, when they are constructed, a newly-activated Arsenal drone will almost always immediately become the network hub for all local Explorarium machines, and the onboard Beta AI core seems to almost invariably conclude that the Sector is in a state of rebellion and must be brought to heel. As a result, the Arsenal has become synonomous with the incessant Derelict seiges that have joined Pirate raids and brush wars as perpetual hazards of life in the Sector. In order to break a seige, it is nessicary to destroy the commanding Arsenal in direct combat.

Thankfully, while the Arsenal's central bay is easily large enough to house a Rampart drone without it touching either wall, it is not capable of manufacturing drones fast enough to launch new hulls of any size larger than a frigate when in combat, however what is effectively a supercarrier capable of launching infinite waves of frigates- crude and obsolete or not- is still a frankly terrifying prospect to imagine.",,,
DEX_castle,SHIP,"This gargantuan automated vessel is the stuff of legends, a monstrous guardian left by a more civilized age to stand an endless vigil over some forgotten treasure. Or at least, that is how the stories go. If entertainment media is to be believed, this type of droneship is almost invincible from head on but is vulnerable to flanking maneuvers, and a maneuverable frigate (or phase ship) can exploit its weak rear-facing defenses to destroy its' exposed core from the rear. Though if the climax of Captain Forever XIV can really be trusted on the matter becomes highly suspect when facing down a station-sized mass of metal burning down on you at top speed while unleashing more ordinance than some entire fleets can bring to bear.

The Castle-class Fortress Drone was designed for a unique role among the Domain Explorarium. Even in the ancient days when the Explorarium was first launched from the fair shores of Sol, it was clear that there would be a need for a guardian that could ward off trespassers- human or otherwise- from high-importance sites, such as military blacksites or dangerous anomalies. It was also evident that, due to the nature of the Exploratorium's mission, this vessel would need to be able to effectively deter trespassers hundreds- or even thousands- of years in the future, after undoubtedly massive amounts of technological advancement. This presented the Domain's designers with one of the nastiest dilemmas that they had ever encountered at that point. How do you future-proof a ship against thousands of years of unknowable future technological development? 

Their solution was simple and quintessentially Domain in thinking: you did it through overwhelming firepower. 

The Castle was a ship designed more than a thousand years ago, the fact that it's armament was virtually peerless in sheer quantity even at the time of the Collapse is a testament to just how far the Domain was willing to go to 'future-proof' it. Able to carry a staggering armament of heavy weapons, the Castle is classified technically as a Macrocapital, a practically unheard of designation. However, despite this the ship is not invincible. Designed in an age where mobility was limited in space warfare and flanking a rare occurrence, the Castle's rear-facing armament is lacking, giving the titan an Achilles's Heel that a savvy commander can perhaps exploit to bring it down without having to sacrifice a fleet to its' waiting maw.",,,
DEX_decimator,SHIP,"Although automated machines of war were forbidden in core Domain space, war drones were quietly employed outside of officially incorporated volume. Frontier garrisons were often bolstered by drone ships, and they were deployed liberally against rebellious worlds to tip the terrible balance of attrition, setting the industrial might of the Domain versus the lives of 'freedom fighters'.

A grim symbol of the Domain's iron-fisted grip on humanity, the Decimator Bombardment Drone is little more than a mobile orbital platform equipped with a monsterously powerful heavy weapon battery intended to send devastating ordinance down a gravity well towards any who might disobey the will of the Domain. Intended as a 'softer' option than a full-scale PK weapon, the Decimator can be retasked from its' normal grisly targeting priorities towards something more tactically useful to support a planetary invasion force. 

Nonetheless, the horrid reputation of this machine ensures that its' use alone is considered tantamount to a warcime. Many planets, after all, bear scars from the deployment of a Decimator platform. Few of those planets still retain a stable population.",,,
DEX_hyperduct,SHIP,"An absolutely gargantuan fuel tanker, Viaducts were exclusively produced as part of the Domain Explorarium's Trans-Arm Pioneer Program hundreds of cycles before all but the most ancient probes had ever entered the sector. These enormous vessels had the sole purpose of carrying immense amounts of fuel to re-supply massive gatehaulers and other colonial superships as a gargantuan tender ship, quite litterally linking themselves into the hulls of the larger vessels like symbiotes in order to share fuel. When the fuel suply of a Viaduct was depleted, they would simply be decoupled and dumped in space like an ancient Earth rocket.  Long trails of these behemoth vessels once marked the paths taken by the Domain's great colonial initiatives to reach the sector, but sicne the collapse many of these historic vessels have been cut apart by shipbreakers and lost to time.

In current times, the only Viaducts that survive are those that through some twist of fate found themselves within Exploratorium directories for one reason or another. It is worth noting that these vessels do not actually exist within the standard Exploratorium blueprint database, but the machines nonetheless seem to understand the inherent use these ancient vessels can still serve. Additionally, some enterprising independent scavengers and mecenary companies have stolen certain vessels of this type through either raw firepower, or cunning network breaches.",,,
DEX_megafreighter,SHIP,"A freighter of absolutely staggering size, the fully automated Evergreen-class was used exclusively for bulk shipments of low-quality goods to prospective colonization sites during second- and third-wave post-Gate colonization. These vessels were never glamarous, except perhaps in the sheer scale of their construction, however their disposable nature has left many to simply fall into disrepair after the Collapse.

The Evergreen class is a design which toed the edge of legality under Domain regulation. Legally, it was an automated freighter, a type of independent automated ship that had a specific exception carved out for it in the Von Braun Resolution on automated ships due on the counsel of major interstellar shipping concerns, however the ship's expansive armament nearly rivals that of a capital-grade warship, and drawing its' base hull from the ancient Von Neumann-class survey mothership, even lacking a shield the robust structure of the ship was more than enough to make it a formidable combatant on the frontier. This, of course, was all by design.",,,
DEX_galaxia,SHIP,"A vessel of mind-boggling scale, the Galaxia-class colony ship was a key part of Domain colonization programs hundreds of cycles ago. Able to easily haul tens of thousands of living souls accross the stars, the Galaxia played a key part in later-wave colonisation missions, intaking countless prospective colonists from the Domain core, and transporting them en-masse on gate-bound one-way journeys to barely-developed colony worlds where they would forge the Domain's future with their own two hands, and surplus equipment graciously provided by Domain industrial partner corporations.

The ship was designed to be highly resistant to mutanies, using innovative technologies such as semi-segrigated internal habitation zones, automatic riot suppression systems, a centrally controlled internal tram system that could be remotely deactivated from the bridge, and most controversially, an autopiloting system that can potentially take over 100% of the vessel's core operations and effectively render the ship 'automated' for the full extent of its' current flight plan. Thus allowing the ship to complete its' flight in the case of a mutiny, and prevent disasterous course changes enacted by foolish would-be mutineers.

Per Domain policy, boarding a Galaxia-class and becoming a colonist was always purely voluntary. However, when given a choice between remaining in the poor, disenfranchised, and even criminal underclasses of the overpopulated megacorporation-operated metroplexes in the Domain core, and a new chance at life in the wild frontiers of the Persean arm, for many there was really no choice at all. And of course, few recruiters or propaganda holos were eager to show these desperate citizens what traveling aboard a Galaxia was actually like.

Packed into dorm-rooms cramped even by the standards of high-density slums, granted precious little privacy, personal space, or room for what belongings they had, and watcehd over by an legion of uncaring and callous enforcers, life aboard many Galaxia-class vessels quickly deteriorated into prison-like conditions, resulting in frequent rioting, violence, and more than a few mutinies that were nonetheless helpless to stop the ship from delivering them to their destination. As a result of this, a great deal of resentment was held towards these ships, not just for the poor conditions the ancestors of many modern Persians endured aboard them, but for their part in 'forcing' early colonists out to the Persean Arm where many lost their lives to the harsh conditions inherent to frontier life. 

As a result, little effort was put into preserving the vessels even before the Collapse. Most Galaxias were scrapped or converted into permenant habitation blocks the size of cities on some planets like Kazeron and Agreus, and of the remainder many were lost or destroyed with the outbreak of chaos and war in the early cycles after the Collapse. Of the ships that remained, most of them were lost to the rapidly forming decivilized outer systems, where they drifed as forgotten derelicts for generations. Due to the ship's unpleasant reputation, the Galaxia was actually striken from official Hegemony codicies around c+75, as the successor state belived that the vessel's unpleasant history was best buried for the sake of public relations. This began a small but concerted effort across Persean culture to strike this vessel from the history books, relegating it to purely apycryphal status and forgotten derelicts at the edge of space. Precious few have any reason to drag this forgotten dinosaur back into the present, as the modern Sector simply has little need for moving populations numbered in the tens of thousands all at once.",,,
DEX_redstone,SHIP,"Although automated machines of war were forbidden in core Domain space, war drones were quietly employed outside of officially incorporated volume. Frontier garrisons were often bolstered by drone ships, and they were deployed liberally against rebellious worlds to tip the terrible balance of attrition, setting the industrial might of the Domain versus the lives of 'freedom fighters'.

The Redstone, in its' original Type I configuration, is an ancient form of first-wave survey vessel. Type I Redstones would be deployed to chart newly discovered systems, using the immense delta-V provided by their Orion Drive systems to map out a new system's graivty wells before the rest of the fleet would even leave hyperspace- a time consuming, but nessicary task in order to plot optimal flight paths through star systems. During the majority of a Redstone I's operating time, the vessel would actually enter a hybernation state, placing all of its' systems into a low-power mode in between manuver nodes, where the ship would suddenly re-activate to fire its' orion drive, alter its' trajectory to the desired path, and then return to hybernation to wait for the next node. This mode of travel inherently demanded that the Redstone be designed with extensive redundancies in case of micrometiorite impacts. Additionally, like all Explorarium survey ships, the Redstone I used onboard micro-manufactories to produce disposable survey-impactor drones and nav-beacons.

All of these things combined to make the Redstone an ideal platform for conversion into a combat vessel when the Explorarium became militarized. Thus, the Redstone II varient exchanges the original survey equipment for a wide array of ballistic and missile weapons, while the ship's heavily redundant systems and potential for extreme burst movement using its' Orion Drive make it a dangerous combatant.",,,
DEX_luddstone,SHIP,"A heavily modified ancient exploration drone, the Penitent combines a deadly forward missile battery and powerful engines to serve as an extremely low-tech, but highly mobile and agressive battlecruiser. In many ways it paralells the Retribution employed by the Luddic Church, though some would argue that this monstrosity is even more effective in its' preferred role.

All but the most radical of Luddic sects absolutely abhor artificial intelligence in all forms, considering it the 'pure spawn' of Moloch, and the Domain's extensive use of 'sinful thinking machines' to be the ultimate expression of the fallen empire's abhorrent departure from God's Golden Path, one that superceeds terraforming, the Gate network, Phase technology and even the ruthlessly exploitive technocratic underpinnings of Domain governance itself. It seems utterly bizzare, then, to see what is very clearly a heavily modified Redstone-class vanguard drone, constructed long ago by the Explorarium, serving in a fleet belonging to the fanatics of the Luddic Path. However, a combination of desperation, fanaticism, and absolute adherence to the idea of a never-ending holy war waged for humanity's collective soul against the forces of Moloch gives the Luddic Path a paradoxically pragmatic approach to doctrine. In short, while advanced technology is sinful, and artificial intelligence is evil, the Redstone-class is even in its' default configuration highly adept at the forms of warfare that the Path most excels in, and is highly effective while forgoing advanced technology to a level that even the most devout of Pather technicians can't manage. Thus it leads some to question, what if instead of simply destroying the sinful vessel, it was in some way... brought into line with the Path, perhaps as a form of Penance?

",,,
DEX_garrison,SHIP,"Although automated machines of war were forbidden in core Domain space, war drones were quietly employed outside of officially incorporated volume. Frontier garrisons were often bolstered by drone ships, and they were deployed liberally against rebellious worlds to tip the terrible balance of attrition, setting the industrial might of the Domain versus the lives of 'freedom fighters'.

The Garrison-class Heavy Cruiser is an intimidating sight among Explorarium forces. Designed as a 'pocket flagship', this large cruiser carries advanced processors and communications arrays, and an extensive internal autofactory. In combat it serves as a cruiser-carrier to be reckoned with, however it is much more dangerous outside of combat, where its' ""sleek"" and relatively light footprint compared to other Explorarium command drones makes it a common choice for more lightweight directories, such as those assigned to escort Motherships or guard low-security installations.",,,
DEX_catapult,SHIP,"Although automated machines of war were forbidden in core Domain space, war drones were quietly employed outside of officially incorporated volume. Frontier garrisons were often bolstered by drone ships, and they were deployed liberally against rebellious worlds to tip the terrible balance of attrition, setting the industrial might of the Domain versus the lives of 'freedom fighters'.

Stripped to absolute bare essentials even by Explorarium standards, the Catapult drone is little more than a flying gun and associated targeting computer attached to a basic frame. It is belived that this horrible thing may have actually been the inspiration for the infamous 'Mudskipper MkII' pirate hull, although the latter seems to lack the crushing efficiency that the Catapult allows a very large gun to be brought to field with.",,,
DEX_fort,SHIP,"Although automated machines of war were forbidden in core Domain space, war drones were quietly employed outside of officially incorporated volume. Frontier garrisons were often bolstered by drone ships, and they were deployed liberally against rebellious worlds to tip the terrible balance of attrition, setting the industrial might of the Domain versus the lives of 'freedom fighters'.

The Fort-class Heavy Command Drone is something of a rare and intimidating sight among Explorarium fleets. Equipped with fighter bays, missiles and a variety of heavy weapons, this behemoth capital was originally designed as a mobile command hub from which an Exploratorium AI could effectively oversee the operation of an entire Directory with minimal lag time, effectively making these drones into 'Flag Ships' for the Explorarium's fleets. They tend to provide significant combat enhancement to attached Explorarium units reguardless of if they are actually commanded by an advanced AI core or not, and for this reason are best eliminated quickly.",,,
DEX_forerunner,SHIP,"Although automated machines of war were forbidden in core Domain space, war drones were quietly employed outside of officially incorporated volume. Frontier garrisons were often bolstered by drone ships, and they were deployed liberally against rebellious worlds to tip the terrible balance of attrition, setting the industrial might of the Domain versus the lives of 'freedom fighters'.

The Marathon-class Survey drone is a common sight amongst Domain drone fleets. Forming the backbone of the Explorarium, this suprisingly well-armed cruiser filled a similar role in its' time to the Apogee today. Many of the first surveys of this sector and countless others were performed with a Marathon's powerful scanners, and the unique data-signiture left by the drones can still be found in the particular distortions in planetary topographic maps today.",,,
DEX_stockpile_c,SHIP,"Though technically illegal, the hijacking of Exploratorium drones is quite common in the sector. While the machines may be woefully outdated and not made for human habitation, when the question is between having a ship and not having one, it is an easy choice to make. These vessels usually undergo the barest of refits to make their machinery more easily maintained with conventional methods and technically legal to dock in most ports- thus the non-essiential bridge and crew stations added out of little more than obligation.

Suprisingly coveted for something so ugly, the Stockpile is a common black market item in independent volumes. Its' appeal is very simple: it is a fully automated transport ship capable of carrying virtually any cargo, it is relatively fast, impressively fuel-efficient, and features a modular design similar to the Rampart, allowing for an ease of repair and mantinence that makes contemporary freighters look like Hyperions. As such, these ships are very commonly 'salvaged' by independent traders in dire need of a way to cut down on costs, and even sometimes find their way into the hands of actual militaries as support vessels. 

There is no standard template for the exact modifications performed on a 'Civilian' Stockpile drone, but the most common variation sees the port outer storage module replaced with a section of a Tarsus (usually the same section removed to create a Condor), while a mantinence bay on the starboard side is cut open to serve as an improvised hangar. These efforts are really little more than a token affair done to give plausible deniability, as the ship is still woefully underarmed in combat, and best left to the back line.",,,
DEX_larder_c,SHIP,"Legally considered to be an 'advanced remote-operated drone' due to a complex political situation surrounding its' use, this simplistic tanker drone is considered legal to purchase under Hegemony law, though with some minor credential requirements. It's use is generally held in contempt by Luddic sects as proof of the Hegemony being willing to 'serve Moloch for convenience', but the taboo is not great enough for the Church to outright ban the many independent traders who make use of the drone for its' tight logistic footprint and inexpensive manufacturing cost.

The Larder is an incredibly simple machine with a suprisingly interesting history. Little more than an automated fuel tanker, this drone is so lowly that it does not even have the capacity to be operated by an AI Core under normal circumstances due to its' onboard computer core being both too cramped and lacking the required cooling equipment. This is important because the Larder is also a very, very cheap fuel tanker that is easy to maintain and does not require any miserable short straw-drawing crewmen to live aboard it. This makes it incredibly appealing in the current state of the sector, moreso even than other Explorarium utility drones. But as an automated ship, it was banned like all the rest.

That is, until C+166 saw a number of comissioned traders within the Hegemony band together in a political coalition to see this little ship granted an exception to the automation ban. Or more accurately, to have its' legal status as an automated ship revoked entirely. The Larder, so the coalition argued, was too simple to be considered fully automated. While direct control was unessicary in its' day to day operation, the simpleminded computer core of the ship was incapable of the long-term decision making that would classify it as truly capable of operation without human intervention. As such, the Larder was in reality little more than a large, fuel-hauling version of a standard mining drone, something legal even in Luddic space.

This claim was of course hotly contested, but a simple bit of Realpolitick worked in the coalition's favor: The Larder is quite litterally cheaper to build and maintain than some fightercraft, and the Hegemony navy stood to gain quite the logistical advantage by simplifying something as universal as fuel transport. As such, after three years of hotly-debated legal disputes, the Hegemony Supreme Court legally ruled the Larder to be classifed not as an automated ship, but as an 'assisted teleoperated drone', and therefore completely legal.

The Larder has since been re-adopted by many groups across the sector for its' slight undercutting of the Dram in operaitonal costs, though it is notably still considered to be a distasteful display of technological barbarity by many Luddic sects, and traders travelling to Gilead with a Larder in tow will often attach a dummy bridge to the drone in the hopes of masking their sinful nature, to middling success.",,,
,,"Thanks to a variety of advantages, Exploratorium drones are commonly hijacked by pirates short on manpower looking to fill out a fleet roster. Pirate groups will often attach a small long-term habitation unit to these hijacked vessels to house a live-in team of expert technicians, as a way of reducing reliance on hard-to-source AI mantinence tools, along with other 'upgrades' to bring the ships up to modern Persean standard.",,,
,,"Thanks to a variety of advantages, Exploratorium drones are commonly hijacked by pirates short on manpower looking to fill out a fleet roster. Pirate groups will often attach a small long-term habitation unit to these hijacked vessels to house a live-in team of expert technicians, as a way of reducing reliance on hard-to-source AI mantinence tools, along with other 'upgrades' to bring the ships up to modern Persean standard.",,,
DEX_warden_p,SHIP,"Thanks to a variety of advantages, Exploratorium drones are commonly hijacked by pirates short on manpower looking to fill out a fleet roster. Pirate groups will often attach a small long-term habitation unit to these hijacked vessels to house a live-in team of expert technicians, as a way of reducing reliance on hard-to-source AI mantinence tools, along with other 'upgrades' to bring the ships up to modern Persean standard.",,,
DEX_defender_p,SHIP,"Thanks to a variety of advantages, Exploratorium drones are commonly hijacked by pirates short on manpower looking to fill out a fleet roster. Pirate groups will often attach a small long-term habitation unit to these hijacked vessels to house a live-in team of expert technicians, as a way of reducing reliance on hard-to-source AI mantinence tools, along with other 'upgrades' to bring the ships up to modern Persean standard.",,,
DEX_picket_p,SHIP,"Thanks to a variety of advantages, Exploratorium drones are commonly hijacked by pirates short on manpower looking to fill out a fleet roster. Pirate groups will often attach a small long-term habitation unit to these hijacked vessels to house a live-in team of expert technicians, as a way of reducing reliance on hard-to-source AI mantinence tools, along with other 'upgrades' to bring the ships up to modern Persean standard.",,,
DEX_sentry_p,SHIP,"Thanks to a variety of advantages, Exploratorium drones are commonly hijacked by pirates short on manpower looking to fill out a fleet roster. Pirate groups will often attach a small long-term habitation unit to these hijacked vessels to house a live-in team of expert technicians, as a way of reducing reliance on hard-to-source AI mantinence tools, along with other 'upgrades' to bring the ships up to modern Persean standard.",,,
DEX_pallisade_p,SHIP,"Thanks to a variety of advantages, Exploratorium drones are commonly hijacked by pirates short on manpower looking to fill out a fleet roster. Pirate groups will often attach a small long-term habitation unit to these hijacked vessels to house a live-in team of expert technicians, as a way of reducing reliance on hard-to-source AI mantinence tools, along with other 'upgrades' to bring the ships up to modern Persean standard.",,,
DEX_bailey_p,SHIP,"Thanks to a variety of advantages, Exploratorium drones are commonly hijacked by pirates short on manpower looking to fill out a fleet roster. Pirate groups will often attach a small long-term habitation unit to these hijacked vessels to house a live-in team of expert technicians, as a way of reducing reliance on hard-to-source AI mantinence tools, along with other 'upgrades' to bring the ships up to modern Persean standard.",,,
DEX_bastillon_P,SHIP,"Thanks to a variety of advantages, Exploratorium drones are commonly hijacked by pirates short on manpower looking to fill out a fleet roster. Pirate groups will often attach a small long-term habitation unit to these hijacked vessels to house a live-in team of expert technicians, as a way of reducing reliance on hard-to-source AI mantinence tools, along with other 'upgrades' to bring the ships up to modern Persean standard.",,,
DEX_bastillon2_p,SHIP,"Thanks to a variety of advantages, Exploratorium drones are commonly hijacked by pirates short on manpower looking to fill out a fleet roster. Pirate groups will often attach a small long-term habitation unit to these hijacked vessels to house a live-in team of expert technicians, as a way of reducing reliance on hard-to-source AI mantinence tools, along with other 'upgrades' to bring the ships up to modern Persean standard.",,,
DEX_brigadeer_p,SHIP,"Thanks to a variety of advantages, Exploratorium drones are commonly hijacked by pirates short on manpower looking to fill out a fleet roster. Pirate groups will often attach a small long-term habitation unit to these hijacked vessels to house a live-in team of expert technicians, as a way of reducing reliance on hard-to-source AI mantinence tools, along with other 'upgrades' to bring the ships up to modern Persean standard.",,,
DEX_berserker_p,SHIP,"Thanks to a variety of advantages, Exploratorium drones are commonly hijacked by pirates short on manpower looking to fill out a fleet roster. Pirate groups will often attach a small long-term habitation unit to these hijacked vessels to house a live-in team of expert technicians, as a way of reducing reliance on hard-to-source AI mantinence tools, along with other 'upgrades' to bring the ships up to modern Persean standard.",,,
DEX_barracks_p,SHIP,"Thanks to a variety of logistical advantages, Exploratorium drones are commonly hijacked by pirates short on manpower looking to fill out a fleet roster. Pirate groups will often attach a small long-term habitation unit to these hijacked vessels to house a live-in team of expert technicians, as a way of reducing reliance on hard-to-source AI mantinence tools, along with other 'upgrades' to bring the ships up to modern Persean standard.",,,
DEX_silo_p,SHIP,"Thanks to a variety of advantages, Exploratorium drones are commonly hijacked by pirates short on manpower looking to fill out a fleet roster. Pirate groups will often attach a small long-term habitation unit to these hijacked vessels to house a live-in team of expert technicians, as a way of reducing reliance on hard-to-source AI mantinence tools, along with other 'upgrades' to bring the ships up to modern Persean standard.

The Silo is a particularly prized target for pirate Explorarium rustling, as the little cruiser's potent missile capacity allows it to punch well above its' weight. However, the compact design makes it decidedly difficult to fit the additional systems pirates typically add to hijacked drones, forcing 'creative' bypass methods to be used. The bulbous form of an aftermarket shield generator can typically be seen sprouting from the ship's processing module, alongside the outrigged hab module where the live-in technicians who keep the drone functioning reside, while the opposite side of the ship will typically mount a very awkwardly placed ballistic turret that typically has its' range severely limited by a slipshod placement that renders it incapable of turning forwards without colliding with the missile loading system.",,,
DEX_rampart_p,SHIP,"Thanks to a variety of advantages, Exploratorium drones are commonly hijacked by pirates short on manpower looking to fill out a fleet roster. Pirate groups will often attach a small long-term habitation unit to these hijacked vessels to house a live-in team of expert technicians, as a way of reducing reliance on hard-to-source AI mantinence tools, along with other 'upgrades' to bring the ships up to modern Persean standard.

The Pirate Rampart is a loathed sight by many patrol fleets. These haphazardly-refitted drones are effectively a resourceful pirate's stand-in for a Dominator-class cruiser. With a massive shield generator fitted in the recess on the drone's upper face fed by the already oversized and now overdriven power plant, the machine is capable of unleashing a frightening amount of firepower and outlasting its' foes just like the cruiser it replaces. While the haphazard external attachments to the drone greatly improve its' secondary armament, they also introduce a weakness. In order to reduce reliance on rare, specialized mantinence tools, an outrigged command pod- often a Hound cabin- is often stuck to the drone's outer hull in order to provide semi-permenant residence to a small team of dedicated specialists that manages the drone's operations. While destroying this observation pod won't disable the drone, it will give the pirate fleet around it one hell of a time trying to recover the drone after the battle.",,,
DEX_battlement_p,SHIP,"Thanks to a variety of advantages, Exploratorium drones are commonly hijacked by pirates short on manpower looking to fill out a fleet roster. Pirate groups will often attach a small long-term habitation unit to these hijacked vessels to house a live-in team of expert technicians, as a way of reducing reliance on hard-to-source AI mantinence tools, along with other 'upgrades' to bring the ships up to modern Persean standard.",,,
DEX_stockpile_p,SHIP,"Thanks to a variety of advantages, Exploratorium drones are commonly hijacked by pirates short on manpower looking to fill out a fleet roster. Pirate groups will often attach a small long-term habitation unit to these hijacked vessels to house a live-in team of expert technicians, as a way of reducing reliance on hard-to-source AI mantinence tools, along with other 'upgrades' to bring the ships up to modern Persean standard.",,,
,,,,,
DEX_nomadboss,SHIP,"Infamous throughout the Sector and reviled as the ""Harbringer of Sin"" by the Luddic Church, Nomad is belived to have begun life as a standard Explorarium probe. However, the ship's AI has spent more than 200 cycles steadily upgrading itself in persuit of some bizzare and incomprehensible goal. It is advised to steer clear of this vessel if at all possible.",,,
DEX_castlesideR,SHIP,"Although automated machines of war were forbidden in core Domain space, war drones were quietly employed outside of officially incorporated volume. Frontier garrisons were often bolstered by drone ships, and they were deployed liberally against rebellious worlds to tip the terrible balance of attrition, setting the industrial might of the Domain versus the lives of 'freedom fighters'.",,,
DEX_castleside,SHIP,"Although automated machines of war were forbidden in core Domain space, war drones were quietly employed outside of officially incorporated volume. Frontier garrisons were often bolstered by drone ships, and they were deployed liberally against rebellious worlds to tip the terrible balance of attrition, setting the industrial might of the Domain versus the lives of 'freedom fighters'.",,,
DEX_castlebow,SHIP,"Although automated machines of war were forbidden in core Domain space, war drones were quietly employed outside of officially incorporated volume. Frontier garrisons were often bolstered by drone ships, and they were deployed liberally against rebellious worlds to tip the terrible balance of attrition, setting the industrial might of the Domain versus the lives of 'freedom fighters'.",,,
DEX_arsenal_L,SHIP,"Although automated machines of war were forbidden in core Domain space, war drones were quietly employed outside of officially incorporated volume. Frontier garrisons were often bolstered by drone ships, and they were deployed liberally against rebellious worlds to tip the terrible balance of attrition, setting the industrial might of the Domain versus the lives of 'freedom fighters'.",,,
DEX_arsenal_R,SHIP,"Although automated machines of war were forbidden in core Domain space, war drones were quietly employed outside of officially incorporated volume. Frontier garrisons were often bolstered by drone ships, and they were deployed liberally against rebellious worlds to tip the terrible balance of attrition, setting the industrial might of the Domain versus the lives of 'freedom fighters'.",,,
DEX_guardsman,SHIP,"A humanoid variable-assault strikecraft, this 100-ton robot is equally effective in space, and as a combatant in planetary assaults. Its' heavy railgun packs a punch, and its' slow speed hides suprising agility. Due to its' more humanoid apparence, this mech is often treated as a 'poster child' for the Explorarium, as it is much more personable than a Berserker or Warden.",,,
DEX_fighterwarden,SHIP,"Although automated machines of war were forbidden in core Domain space, war drones were quietly employed outside of officially incorporated volume. Frontier garrisons were often bolstered by drone ships, and they were deployed liberally against rebellious worlds to tip the terrible balance of attrition, setting the industrial might of the Domain versus the lives of 'freedom fighters'.",,,
DEX_nomad_drone,SHIP,"This almost organic-looking wardrone seems to have been designed entirely independently by the Nomad AI. It carries what appears to be a downscaled autopulse laser, though how the AI managed to devise such a thing remains unclear.",,,
DEX_thunderstrike,SHIP,"Practically little more than a spaceborne chaingun with underslung missile pods, the Thunderstrike has a hellish reputation as a close-in support fighter... despite its' rather slow speed, 'tough' (yet nowhere near tough enough) armor and rather close-in preferred combat range tending to make it into an easy target. Still, no fighter with a gun that large should ever be taken lightly.",,,
DEX_trojan,SHIP,"An ancient form of assault dropship, this vehicle is primarily intended as a form of troop-lander for robotic ground troops, thus its' heavy focus on survivability. However, the armiment meant to support ground troops in practice serves just as well supporting other strikecraft in a space combat role.",,,
DEX_fightersentry,SHIP,"Although automated machines of war were forbidden in core Domain space, war drones were quietly employed outside of officially incorporated volume. Frontier garrisons were often bolstered by drone ships, and they were deployed liberally against rebellious worlds to tip the terrible balance of attrition, setting the industrial might of the Domain versus the lives of 'freedom fighters'.",,,
DEX_legionary,SHIP,"A heavier fighter striking a solid midpoint between the Spartan and frigate-sized Warden, the Legionary equips larger and faster-firing autocannons that are markedly effective against shields in large numbers, as well as a crude ammo-feed accelerator that can temporarily bolster their firing rate, making a large swarm of these drones the worst nightmare of any ship dependent on shields for defense, and ensuring that CWIS guns everywhere earn their keep.",,,
