id,type,text1,text2,text3,text4,notes
swp_arcade_shieldbreaker,SHIP_SYSTEM,"Overloads shield systems of all nearby ships, or does massive EMP damage to unshielded ships. Generates flux.",Offensive,"Overloads shield systems of all nearby ships, or does massive EMP damage to unshielded ships. Generates flux.",,
swp_arcade_phasetunneler,SHIP_SYSTEM,"The ship instantly teleports to any desired nearby location, dealing damage on arrival. Generates flux.",Movement,"The ship instantly teleports to any desired nearby location, dealing damage on arrival. Generates flux.",,
swp_arcade_forceburst,SHIP_SYSTEM,Repels all nearby objects in a powerful burst. Generates flux.,Defensive,Repels all nearby objects in a powerful burst. Generates flux.,,
swp_arcade_forceimpeder,SHIP_SYSTEM,Halts all movement in a large radius. Generates significant flux.,Defensive/Offensive,Halts all movement in a large radius. Generates significant flux.,,
swp_arcade_cristariumdrones,SHIP_SYSTEM,Deploys ten Prism drones armed with powerful beam weapons. The mothership cannot operate at its full power while the drones are operational.,Drones (crystal),Deploys ten Prism drones armed with powerful beam weapons. The mothership cannot operate at its full power while the drones are operational.,,
swp_arcade_prismaticray,SHIP_SYSTEM,"Absorbs all nearby projectiles, then unleashes a blast proportional to the amount absorbed. Generates flux.",Defensive/Offensive,"Absorbs all nearby projectiles, then unleashes a blast proportional to the amount absorbed. Generates flux.",,
swp_arcade_sonido,SHIP_SYSTEM,"Teleports the ship a short distance, but can be used rapidly. Generates flux.",Movement,"Teleports the ship a short distance, but can be used rapidly. Generates flux.",,
swp_arcade_omegadrive,SHIP_SYSTEM,DATA EXPUNGED,Offensive/Defensive,DATA EXPUNGED,,
swp_arcade_wraithii,WEAPON,A weak but economical pulsed weapon that is best used in large quantities.,Assault,,,
swp_arcade_megapulse,WEAPON,A tremendously powerful homing pulse weapon capable of annihilating frigates in a single strike.,Fire Support,,,
swp_arcade_zerobeam,WEAPON,An extremely powerful beam weapon capable of shredding even the largest ships with ease.,Assault,,,
swp_arcade_zerocannon,WEAPON,A powerful homing energy weapon used for destroying smaller targets with precision.,Assault,,,
swp_arcade_zeroannihilator,WEAPON,This incredible weapon fires a withering onslaught of pulses in every direction.,Fire Support,,,
swp_arcade_empbomb,WEAPON,"Unleashes an extremely powerful EMP blast, overloading all ships in a wide area.",Powerup,,,
swp_arcade_godmode,WEAPON,"Sheathes the Helios in an impenetrable force field, shedding flux and stopping all incoming damage for ten seconds.",Powerup,,,
swp_arcade_superhyperion,SHIP,[REDACTED],,,,
swp_arcade_oberon,SHIP,[REDACTED],,,,
swp_arcade_ultron,SHIP,[REDACTED],,,,
swp_arcade_zeus,SHIP,[REDACTED],,,,
swp_arcade_ezekiel,SHIP,[REDACTED],,,,
swp_arcade_cristarium,SHIP,[REDACTED],,,,
swp_arcade_zero,SHIP,[REDACTED],,,,
swp_arcade_superzero,SHIP,[REDACTED],,,,
swp_arcade_hyperzero,SHIP,[REDACTED],,,,
,,,,,,
swp_boss_hammerhead,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. This modified Hammerhead-class, jokingly dubbed the Phillipshead, is actually the result of combining two Hammerheads into one ship. A dual power core supports an impressive array of weapons.",,,,
swp_boss_sunder,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. As the story goes, an enterprising starship engineer aboard a Sunder-class destroyer became the sole survivor of a battle after both fleets completely annihilated each other. Trapped aboard a disabled ship with no chance of rescue, she managed to get the burn drives back up and running on her own and crawled back to port. Having inherited the credit funds of both fleets in her ill-fated battle, she opted to fully overhaul the ship that saved her life, rearranging compromised systems and optimizing the damaged superstructure. The result is the Fracture, a modified Sunder-class that features heavy missile launchers.",,,,
swp_boss_tarsus,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. A disgruntled fleet commander, having lost too many convoys to pirate raids, started self-modifying the Tarsus-class freighters in his convoys to vastly extend their firepower. Thus, the Carpal was born: it may be hard to maintain, but at least the pirates who come knocking will leave plenty of supplies to salvage.",,,,
swp_boss_medusa,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. The Gorgon is the product of an insane experiment to graft a Hyperion's phase teleporter into a Medusa hull. Against all odds, on the tenth attempt, it worked! The result is an incredible strike craft capable of repositioning around the battlefield at will.",,,,
swp_boss_mule,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. The Pony is a very heavily modified Mule-class combat freighter with a garish paintjob. A proper Q-ship, it features a Terminator drone bay ripped from the Tempest-class (sans Termination Sequence emitter), a boresight Tachyon Lance, and general power core upgrades.",,,,
swp_boss_phaeton,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. From afar, the Clymene appears to be a rusted old Phaeton-class tanker, patched up with chewing gum and paper clips. Within its unassuming exterior, however, a fully-armed and operational war machine awaits the chance to pounce on its prey. This expertly-modified Phaeton is upgraded across the board into a genuine war machine, complete with a pair of camouflaged Mjolnir Cannons.",,,,
swp_boss_falcon,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. Several cycles ago, a rogue element from a well-known shipbuilding corporation stole a newly-minted Falcon-class light cruiser, running off with it to parts unknown. Over time, the expert engineers onboard upgraded the ship with a modified variant of the Scarab's temporal shell. Now, the Raptor is a fierce opponent on the battlefield, outperforming even the Eagle-class cruiser.",,,,
swp_boss_aurora,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. The Aurora-class is deadly enough as a fast strike cruiser, but this Dawnstar modification brings it another step further. While most of the upgrades involve a rearranged superstructure to optimize turret arcs and integrate swarmers along the broadsides, the real strength of this ship involves the upgraded frontal fusillade.",,,,
swp_boss_odyssey,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. Cycles ago, a disgruntled Tri-Tachyon executive, fed up with stalled projects and lack of funding, poached the best ship-techs and absconded with a new Odyssey hull. After going AWOL, this flagship was incrementally modified and improved by the brilliant minds onboard, dramatically improving flux capacity, overhauling the fighter bays, and upgunning the weapons complement. The Tri-Tachyon Corporation has yet to reclaim its fleet.",,,,
swp_boss_atlas,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. A one-of-a-kind bastardization of starship design, the Leviathan appears to be an unplanned mess. Likely built atop the scars of battle, the additional structures and modules of this one-off classification bring the overall design up to military spec, if only just. Sporting not one but four flight decks and an impressive array of missiles, the Leviathan is a sleeping monster.",,,,
swp_boss_brawler,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. The Boxer seems to have been created by someone who thought the Brawler's heavy array of weapons doesn't have enough kick. While the base ship is impressive in its own right, the Boxer takes it to another level, supporting a full-on large hardpoint for the utmost artillery power.",,,,
swp_boss_cerberus,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. Unlike most unique modifications, the Hades is a particularly clean edit of the Cerberus-class combat freighter. Featuring a damper field, bigger weapons, and even a drone bay, it's little wonder that the owner of the Hades has remained safe over the years.",,,,
swp_boss_lasher_r,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. Embracing armor and conventional firepower, the Salamander is a fortified redesign of the Lasher-class frigate. To accompany these changes, the shield system was replaced with a damper field. The Salamander is usually seen paired with the Undine.",,,,
swp_boss_lasher_b,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. Favoring shield strength and Expansion-epoch design philosophy, the Undine is a nimble redesign of the Lasher-class frigate. To accompany these changes, the obsolete ammo overdrive feeder was replaced with an EMP generator. The Undine is usually seen paired with the Salamander.",,,,
swp_boss_eagle,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. More of a personalization than a simple upgrade, the Kingfisher is an Eagle-class cruiser specialized for pursuit and destruction. Featuring a weapons layout ideal for quick punches and a modified drive system optimized for bursts of acceleration, the Kingfisher is responsible for many bounty claims.",,,,
swp_boss_dominator,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. The Emperor is a proprietary Dominator design; like the Boxer, it is focused towards maximum durability over speed. Replacing the burn drive system with a damper field system, this cruiser is an indomitable force on the battlefield.",,,,
swp_boss_euryale,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. Along with the other Omega Stealth hulls, the Euryale is virtually unknown. All we do know is that this ship is an enhanced Medusa-class, outfitted with the same type of advanced armor as a Shade and blessed with phase coils.",,,,
swp_boss_shade,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. Along with the other Omega Stealth hulls, the Tenebris is virtually unknown. All we do know is that this ship is an enhanced Shade-class, blessed with advanced phase capabilities.",,,,
swp_boss_afflictor,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. Along with the other Omega Stealth hulls, the Tormentor is virtually unknown. All we do know is that this ship is an enhanced Afflictor-class, blessed with advanced phase capabilities.",,,,
swp_boss_doom,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. Along with the other Omega Stealth hulls, the Lucifer is virtually unknown. All we do know is that this ship is an enhanced Doom-class, blessed with advanced phase capabilities.",,,,
swp_boss_beholder,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. Through the process of applying random modifications to a Beholder-class blueprint (so-called ""code-hacking""), one engineer hit the jackpot: the drone autofactory started producing phase lances instead of tactical lasers. Shortly thereafter, an intrepid intern shot the engineer and stole the prototype Elder Orb.",,,,
swp_boss_dominator_luddic_path,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. The Luddic Path is well-known for their usage of rag-tag ships tuned for war. This is taken to an extreme with the rare Pather Dominator, vessel of war whose use is seen as heretical by most Pathers. Few vessels can survive the pure suicidal firepower that one of these ships can deploy",,,,
swp_boss_onslaught_luddic_path,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. Most followers of the Luddic Path prefer to deny that this ship exists. The symbol of the Hegemony's power is turned into an artifact of holy war, limited only by the imaginations of those who control it.",,,,
swp_boss_paragon,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. Zeus combines the latest and greatest of all available technologies in one Paragon-class hull. Rumors about its capabilities occasionally circulate, but vanishingly few individuals ever meet it in battle and live to tell the tale.",,,,
swp_boss_onslaught,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. Few ships are more fearsome than Ares, an upgraded Onslaught blessed by a long series of loving owners. Over time, this ancient hull has been overhauled many times, each owner adding their own personal touch.",,,,
swp_boss_conquest,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. Nike is an upgraded Conquest-class, sporting a potent array of mixed-type weaponry.",,,,
swp_boss_frankenstein,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. Constructed from leftover parts from a wide variety of ships, the Frankenstein presents an existential threat to any who attempts to challenge it. With an onslaught's engines, a Vindicator's guns, a Gryphon's missiles, and many other hulls' chassis, this dread ship is loaded for bear.",,,,
swp_boss_sporeship,SHIP,"This is one of the original sporeships from the first Domain expeditionary fleets to reach the Persean Sector - an ancient, titanic machine capable of transforming entire star systems.",,,,
swp_boss_excelsior,SHIP,"Most ships are modified beyond the base design spec, specializing in a particular role or just squeezing some extra performance out of a hull. On rare occasion, a ship will undergo radical modifications to become a so-called Mod-ship, bearing unique characteristics and heightened capabilities. These Mod-ships often gain reputations unto their own, becoming coveted prizes for the Sector's elite. Imperial colors and design principles pock this monstrosity of a frigate, a wretched claptrap of standard components and stolen designs that still - somehow - works. This strange specimen is thought to be a castaway pet project of Vulcan. As the story goes, the AI god wanted to reverse-engineer the Excelsior-class Phase Corvette just to see if he could. Apparently, he could.",,,,
swp_boss_energyoverdrive,SHIP_SYSTEM,"Binds the ship's reactor directly to the main weapon conduits, supplying much more power and also reducing the cost of firing them. The system is hard on the shipboard components, forcing a cooldown period.",Offensive,"Increases energy weapon fire rate and damage, decreases flux cost to fire.",,
swp_boss_cloak,SHIP_SYSTEM,"Temporarily moves the ship into an alternate dimension known as p-space. The ship can still be detected by its phase coil emissions, but can not be hit by any weapons. Unfortunately, flux can not be dissipated in p-space, resulting in a constant buildup that forces the ship to come back to normal space eventually.

The phase cloak generator is large and has significant power requirements, and so generally replaces shields as a ship's primary means of defense.",Special,Moves the ship into an alternate dimension where it can not be hit by any weapons. Builds up hard flux when active.,,
swp_boss_drone_death_ray,SHIP_SYSTEM,Deploys six drones designed to fly in strict formation with the host ship. Each drone is armed with a phase lance. Comes with a mini-factory to replenish losses.,Drones (weapon),Deploys six weapon drones in fixed formation. Each drone is armed with a phase lance. Slowly regenerates lost drones.,six | phase lance,
swp_boss_aresdrive,SHIP_SYSTEM,Propels the ship forward and decreases maneuverability. Ship cannot decelerate or stop.,Movement,Propels the ship forward and decreases maneuverability. Ship cannot decelerate or stop.,,
swp_boss_nikejets,SHIP_SYSTEM,Increases the ship's speed and maneuverability. Has several charges.,Movement,Increases the ship's speed and maneuverability. Has several charges.,,
swp_boss_zeusshield,SHIP_SYSTEM,"Renders the ship's shield impermeable to enemy fire, but generates hard flux.",Defensive,"Renders the ship's shield impermeable to enemy fire, but generates hard flux.",,
