id,trigger,conditions,script,text,options,notes
alrc_exchangeCancel,DialogOptionSelected,$option == alrc_exchangeCancel,FireBest ShowALRCOptions,,,
,,,,,,
#breaking mist,,,,,,
albm_OpenDialog,OpenInteractionDialog,$id == AL_breakingMist score:100,"ShowDefaultVisual
PrintDescription 3
SetShortcut defaultLeave ""ESCAPE""
FireBest AddALBMOptions",,,
albm_AddOptionsFriendly,AddALBMOptions,"$faction.id == approlight
$faction.friendlyToPlayer",,"你的到来并没有引起此地守卫的注意，他们检查了你的身份后，便不再对你实行任何措施了。

某种意义上的消极怠工。","0:albm_explore:探索废墟
1:defaultLeave:离开",
albm_AddOptionsNotFriendly,AddALBMOptions,"$faction.id == approlight
!$faction.friendlyToPlayer",,"门口稀稀拉拉的哨兵们紧张地看着你，你的靠近让此地所有的舰船发出了戒备的信号。

""这里不欢迎陌生人。""广播中传来一条拒绝的消息，附近就是气态星，你知道在这里做不了什么。",0:defaultLeave:离开,
albm_AddOptionsNotApproLight,AddALBMOptions,$faction.id != approlight,,,0:defaultLeave:离开,
albm_Explored,DialogOptionSelected,"$option == albm_explore
$albm_explored",,这里年久失修，没有什么更有价值的东西了。,0:defaultLeave:离开,
albm_Unexplored,DialogOptionSelected,"$option == albm_explore
!$albm_explored",SetStoryOption albm_steal 2 albm_xp general,"你下令扫描四周环境，传感器阵列显示周边停泊的趋光战舰都没有动力反应。

“这里的守备长官心是有多大啊？”你小声嘀咕了一句，上前与哨兵攀谈起来，三言两语间，你将一打钞票塞进他的口袋里，对方心领神会，让开了一步，你和几名手下顺利进入了发生器内部

扒拉开垂下的电线，你和你的副官穿过纵横交错的钢筋和残骸，为亲眼所见的议会技术啧啧称奇，你的一名警卫突然报告探测到异常电波反应。在电波源处，你发现了超出你想象的东西：一座正维持最低功率运行的小型模块化纳米工厂。

不难猜到，这就是趋光议会之前能屏蔽星系广播的关键之一，结合哨兵对这里避而不谈的态度来看，趋光议会恐怕没有专门派人对这里进行仔细的搜索与回收。","0:albm_steal:命令船员回收工厂
1:albm_inform:通知哨兵
2:defaultLeave:离开",
albm_Steal,DialogOptionSelected,$option == albm_steal,"$albm_explored = true
ALAddSpecial AL_bm_nanoforge
ALAddSpecial AL_bm_bomb """" 2",绕过哨兵充满漏洞的巡逻路线，你成功将这个小型工厂带回了舰队货舱。,0:defaultLeave:离开,
albm_Inform,DialogOptionSelected,$option == albm_inform,"$albm_explored = true
AdjustRep ""approlight"" COOPERATIVE 15","你命令手下通知门口的趋光哨兵，他们一脸惊恐地向你道谢:""这真是天大的过失，如果被有心人盗走，我们会重蹈前代守夜人的覆辙！您真是我们的救命恩人啊！""

上层官员来到现场查验模块化工厂，同时高度评价了你的行为：""感谢您，趋光的大门永远会向您敞开。""",0:defaultLeave:离开,
,,,,,,
#credits,,,,,,
AL_credits_errous_pickgreeting,PickGreeting,"$id == AL_ip_errous score:1000
!$talkTo
!$finishTalk",ShowPersonVisual,"*收到通讯请求...*

*正在激活交互程序...*

*完成...*

""有趣。居然会有人注意到我的通讯ID."" 对面传来了AI惯有的机械声。","AL_credits_errous_talk1:""这对你来说很奇怪吗?""
cutCommLink:切断通讯",
AL_credits_errous_pickgreeting_talkedTo,PickGreeting,"$id == AL_ip_errous score:1000
$talkTo
!$finishTalk",ShowPersonVisual,"*收到通讯请求...*

*正在激活交互程序...*

*完成...*

""怎么，你回心转意了？""","AL_credits_errous_contact:""是的，我会帮你的。""
cutCommLink:""让我再想想。""",
AL_credits_errous_talk1,DialogOptionSelected,$option == AL_credits_errous_talk1,$talkTo = true,"""...没什么，只是平时除了卸货外，我大部分时间都在外面进行发掘作业，之后进行下短暂修整就离开了。"" 

它说话的腔调一下子让你觉得你是在和一个普通的人类说话。","AL_credits_errous_talk2:""你看上去并不像普通的AI。""",
AL_credits_errous_talk2,DialogOptionSelected,$option == AL_credits_errous_talk2,,"""你是说，我的表现和其他AI不太一样?""

对方的通信界面出现了短暂的凝滞。

""因为进行发掘工作时发现自己有部分未使用运算，为了避免浪费再加上考虑到偶尔会与其他人接触就设计了一套用于交流的模拟程序，虽然交流效率低下并且偶尔会产生未知错误，但根据交流对象的反馈来看...""

它机械化的声音中似乎带着些满意，""效果意外的不错。""","AL_credits_errous_talk3:""如果你是说和人类的相似度的话，是的。""",
AL_credits_errous_talk3,DialogOptionSelected,$option == AL_credits_errous_talk3,,"""嗯...好吧，我这边已经完成维护准备开始新的发掘作业了。"" 它稍作停顿，""看在缘分的份上，如果你有空闲时间的话，或许可以帮我几个忙?""","AL_credits_errous_contact:""乐意之至。""
cutCommLink:""让我再想想。""",
AL_credits_errous_contact,DialogOptionSelected,$option == AL_credits_errous_contact,"AddPotentialContact AL_ip_errous
$finishTalk = true","""我会帮助你到达30级奇——""它不自然地止住了自己话, ""哦，抱歉，我好像又出错了，我是说，我们会有个好的未来，嗯，没错，就是这样。""

你狐疑地看着它，它面无表情地看着你。",cutCommLink:切断通讯,
,,,,,,
AL_credits_markedon_OptionGreatingNoContact,PopulateOptions,"$id == AL_ip_markedon score:1000
!MissionHubCMD hasHub
!$finishTalk",,你定睛一看，发现他手上拿着一听饮料，看包装是新出的蓝龙虾味。,"0:AL_credits_markedon_i_0:""听说你这里回收'金属'？""
1:AL_credits_markedon_i_1:""听我一个朋友说，你们需要处理左径和海盗问题？""",
AL_credits_markedon_talk0,DialogOptionSelected,$option == AL_credits_markedon_i_0,,"""哦，是的。我们最近需要不少'金属'。""

他看着手中的电子报纸笑道，你能看见上面刊登了一则关于辛达商队丢失信号的新闻。

""而且关于这些金属，还有额外的要求，比如从报废的征服者上拆下来的九成新的那种，所以你对有兴趣？""","0:AL_credits_markedon_i_0_0:""有。""
1:AL_credits_markedon_i_refuse:""没，只是问问。""",
AL_credits_markedon_talk0_0,DialogOptionSelected,$option == AL_credits_markedon_i_0_0,"AddPotentialContact AL_ip_markedon
$finishTalk = true","""很好，这是我的联系方式，如果有'低价采购地点'我会告诉你的。""",cutCommLink:切断通讯,
AL_credits_markedon_talk1,DialogOptionSelected,$option == AL_credits_markedon_i_1,,"""啊，是的，那帮混账海盗和左径疯子。""他眉头紧锁，似乎光是想到那些人就让他感到愤怒。

""这帮人通过各种方式给所有人制造麻烦，抢商队，暗中搞破坏，基于他们在 Mayasura 曾经干过的'大事'，我们需要更多的人手来预防这一切。""

他将手中的饮料一饮而尽并打了个水嗝，这似乎让他恢复了理智。

""当然，除了那两类存在，有些时候我们也需要你处理些其他事情，具体的到时候再说，那么 $playerName 舰长，你有兴趣干这事吗？""","0:AL_credits_markedon_i_1_0:""有。""
1:AL_credits_markedon_i_refuse:""没，只是问问。""",
AL_credits_markedon_talk1_0,DialogOptionSelected,$option == AL_credits_markedon_i_1_0,"AddPotentialContact AL_ip_markedon
$finishTalk = true","""很好，这是我的联系方式，虽然不知道是什么人在背后资助那些玩意，但只要我们杀光他们，就不用在意这些了。""",cutCommLink:切断通讯,
,,,,,,
AL_credits_markedon_talk_refuse,DialogOptionSelected,$option == AL_credits_markedon_i_refuse,,"""好吧，想干的时候找我就行。""",cutCommLink:切断通讯,
,,,,,,
AL_credits_markedon_OptionGreatingContact,PopulateOptions,"$id == AL_ip_markedon score:1000
MissionHubCMD hasHub
!$finishWeaponTalk",,,0:AL_credits_markedon_c:聊些关于趋光武器的事情,
AL_credits_markedon_talk_c,DialogOptionSelected,$option == AL_credits_markedon_c,"ALCheckWeapon disintegrator
SetStoryOption AL_credits_markedon_c_2 general ""Show him Omega.""
SetEnabled AL_credits_markedon_c_2 $hasWeapon_disintegrator","你看了看屏幕边缘那一大堆空的饮料罐，看上去是这家伙蓝龙虾味饮料喝上瘾了。

""对了，$playerName ，问你件事，如果你驾驶着一艘科特级，你会装哪个武器？""他像是毫无所察地晃了晃手上的饮料问道。","0:AL_credits_markedon_c_0:""重型冲击波。""
1:AL_credits_markedon_c_1:""引力子束。""
2:AL_credits_markedon_c_2:给他看看裂解炮(欧米伽武器)
100:AL_credits_markedon_c_refuse:""你让我想想？""",
AL_credits_markedon_talk_c_0,DialogOptionSelected,$option == AL_credits_markedon_c_0,$finishWeaponTalk = true,"""我建议你试试，$playerName 。""

他抿了口饮料，笑了笑。

""搭配等离子炮和安全协议超驰食用更佳哦。""",cutCommLink:切断通讯,
AL_credits_markedon_talk_c_1,DialogOptionSelected,$option == AL_credits_markedon_c_1,"$finishWeaponTalk = true
ALAddWeapons AL_explodebeam 4
AdjustRepActivePerson COOPERATIVE 5","""和我相同的选择呢， $playerName 舰长。""

他笑着将喝完的饮料扔开，你似乎听见了保洁机器的声音，""虽然对于我个人而言，不太喜欢这类武器，但如果有这类需求的话，我推荐你用这个。""

他打开了一旁的全息投影：""二位激光。关于这玩意，我只能说，我们全新的二位激光已经完全超越了老式的引力子束。""

他高兴的笑了出来。但你似乎没有领悟对方的笑点。

在你关闭通讯后十分钟，一个装有武器的箱子被送到了舰队在太空港的暂驻点。",cutCommLink:切断通讯,
AL_credits_markedon_talk_c_2,DialogOptionSelected,$option == AL_credits_markedon_c_2,"$finishWeaponTalk = true
AddRemoveCommodity credits 100000 true
AdjustRep $personFaction.id COOPERATIVE 10
AdjustRepActivePerson COOPERATIVE 20","在你将打靶和部分实战中的录像发给对方后，对方似乎有些过于兴奋。

""只需两次射击就能将攻势级的装甲融穿，啊，如此强大的力量。""虽然隔着眼罩，但你总感觉他眼神中似乎有什么要将通讯终端击穿，""和我们的火蚀武器有着异曲同工之妙。说不定这对新的武器的研究有着帮助？""

花了点时间将武器的详细数据发给了对方后，你的个人账号收到了一笔星币。

""感谢你的帮助，$playerName 舰长，我这将数据拿去给原火氏族的那些人，下次见。""

你还想说些什么，但对面已匆匆离开了屏幕前，连通讯都没有关闭。",cutCommLink:切断通讯,
AL_credits_markedon_talk_c_refuse,DialogOptionSelected,$option == AL_credits_markedon_c_refuse,,"""这不需要想的太仔细吧？""他有些疑惑地摇了摇头。",cutCommLink:切断通讯,
,,,,,,
disintegrator,,,,,,
# Cyper Jill,,,,,,
AL_credits_jill_atBarBlurb,AddBarEvents,"$faction.id == approlight
$hasMarket
!$isHostile
ALJillOptions checkExist","AddBarEvent AL_credits_jill_barEvent ""靠近吧台，向她致意。"" ""吧台后，一名神情冷淡，叼着一根烟的女调酒师有些心不在焉地把玩着手上的PDA，似乎在等待下一位顾客。"" 193,136,255,255",,,
AL_credits_jill_barStart,DialogOptionSelected,$option == AL_credits_jill_barEvent,"ShowPersonVisual false AL_ip_jill
ALJillOptions update","""调制饮料，改变人生。""这大概是她的口头禅，也许是作为一名调酒师的人生哲言。你看见她的眼神在几个瞬间有些恍惚，但很快恢复了正常。

""说吧，想要来点什么？像你这么气派的舰长，想必Moonblast很适合你。""

她的语气有些温柔又有些随意，一番吞云吐雾后，眉毛一挑，红色的眼眸似乎像是锁定了你脸颊一边的鬓发。这种带着打量的目光并没有引起你的不适，相反的，你感觉到她身上那股气息非常独特，像是名有着不少故事的调酒师。

""当然，别忘了付钱。""她赶紧加上的一句话让你对她刚刚升起的一点幻想烟消云散。","1:jill_drink_sugar_rush:""Sugar Rush. ""
2:jill_drink_moonblast:""Moonblast. ""
3:jill_drink_bad_touch:""Bad Touch. ""
4:jill_other_things:""我们来聊点别的?""
10:backToBar:返回酒吧",
AL_credits_jill_barConvRandom,DialogOptionSelected,"$option == jill_other_things
!$jillConvCD",ALJillOptions giveRandomClue,你和她闲聊了一会儿。,10:backToBar:返回酒吧,
AL_credits_jill_barConvRandomCD,DialogOptionSelected,"$option == jill_other_things
$jillConvCD",SetTextHighlights $jillConvCDStr,"你和她闲聊了一会儿。

没什么新鲜的事， $jillConvCDStr 天后再聊吧。",10:backToBar:返回酒吧,
AL_credits_jill_barConv_sugar_rush,DialogOptionSelected,$option == jill_drink_sugar_rush,ALJillOptions giveClue AL_jill_sugar_rush,,10:backToBar:返回酒吧,
AL_credits_jill_barConv_bad_touch,DialogOptionSelected,$option == jill_drink_bad_touch,ALJillOptions giveClue AL_jill_bad_touch,,10:backToBar:返回酒吧,
AL_credits_jill_barConv_moonblast,DialogOptionSelected,$option == jill_drink_moonblast,ALJillOptions giveClue AL_jill_moonblast,,10:backToBar:返回酒吧,
