id,trigger,conditions,script,text,options,notes
albm_OpenDialog,OpenInteractionDialog,$id == AL_breakingMist score:10,"ShowDefaultVisual
PrintDescription 3
SetShortcut defaultLeave ""ESCAPE""
FireBest AddALBMOptions",,,
albm_AddOptionsFriendly,AddALBMOptions,"$faction.id == approlight
$faction.friendlyToPlayer",,"Your arrival did not attract the attention of the guards here, and after they checked your identity, they stopped enforcing any measures against you.

A certain sense of negligence.","0:albm_explore:Explore the ruins
1:defaultLeave:Leave",
albm_AddOptionsNotFriendly,AddALBMOptions,"$faction.id == approlight
!$faction.friendlyToPlayer",,"The sparse sentries at the gate look at you nervously, your approach causing all ships in the area to signal their alert.

""Strangers are not welcome here."" A message of denial comes over the radio, the gaseous planet is nearby and you know you can't do much here.",0:defaultLeave:Leave,
albm_AddOptionsNotApproLight,AddALBMOptions,$faction.id != approlight,,,0:defaultLeave:Leave,
albm_Explored,DialogOptionSelected,"$option == albm_explore
$albm_explored",,The place has fallen into disrepair and there is nothing more valuable to be found.,0:defaultLeave:Leave,
albm_Unexplored,DialogOptionSelected,"$option == albm_explore
!$albm_explored",SetStoryOption albm_steal 2 albm_xp general,"You order a scan of your surroundings, and the sensor array shows no power response from any of the Appro-Light battleships moored around you.

""How ignorant is the garrison here?"" You muttered in a whisper and stepped forward to talk to the sentry. In the course of a few words, you slipped a dozen bills into his pocket, and the other man understood and stepped aside, and you and a few of your men entered the interior of the generator without incident

Picking through the dangling wires, you and your second-in-command make their way through the criss-crossing steel and wreckage, tsk-tsk-ing at the parliamentary technology you've seen with your own eyes, when one of your crew suddenly reports detecting an unusual electrical response. At the source of the waves, you find something beyond your imagination: a small modular nanofactory that is being kept running at minimum power.

It is not hard to guess that this is one of the keys to the Appro-Light Councils's previous ability to block galactic broadcasts, and combined with the Sentinel's avoidance of this place, you fear that the council has not dedicated anyone to a careful search and recovery of this place.","0:albm_steal:Order your crew to recover the factory
1:albm_inform:Inform the guards
2:defaultLeave:Leave",
albm_Steal,DialogOptionSelected,$option == albm_steal,"$albm_explored = true
ALAddSpecial AL_bm_nanoforge","Bypassing the garrison's patrol route full of holes, you managed to bring this small factory back to the fleet cargo bay.",0:defaultLeave:Leave,
albm_Inform,DialogOptionSelected,$option == albm_inform,"$albm_explored = true
AdjustRep ""approlight"" COOPERATIVE 15","You order your men to inform the Appro-Light sentries at the entrance, and they thank you with a look of horror: ""This is a great mistake; if it was taken by someone with a mind to steal it, we would have repeated the mistakes of previous generations of the Night's Watch! You are truly a lifesaver for us!""

The higher officials came to inspect the modular nanofactory, and at the same time spoke highly of your actions: ""Thank you, the doors of Appro-Light will always be open to you.""",0:defaultLeave:Leave,
,,,,,,
#credits,,,,,,
AL_credits_errous_pickgreeting,PickGreeting,"$id == AL_ip_errous score:1000
!$talkTo
!$finishTalk",ShowPersonVisual,"*Communication request received... *
* Interaction program being activated... *
*Completing... *
""Interesting. I can't believe someone would notice my communication ID."" The usual mechanical voice of an AI came from the other side.","al_credits_errous_talk1:""Is there something strange about that?""
cutCommLink:Cut the comm link",
AL_credits_errous_pickgreeting_talkedTo,PickGreeting,"$id == AL_ip_errous score:1000
$talkTo
!$finishTalk",ShowPersonVisual,"*Communication request received... *
* Interaction program being activated... *
*Completing... *
""What, you've come back to me?""","al_credits_errous_contact: ""Yes, I'll help you with that.""
cutCommLink: ""Let me think about it a bit more.""",
AL_credits_errous_talk1,DialogOptionSelected,$option == al_credits_errous_talk1,$talkTo = true,"""... It's nothing, it's just that I usually spend most of my time out there doing excavation work except for getting it unloaded, and then leave afterwards for the next short fix."" 

It speaks with an accent that immediately makes you think you are talking to an ordinary human.","al_credits_errous_talk2:""You don't look like an ordinary AI.""",
AL_credits_errous_talk2,DialogOptionSelected,$option == al_credits_errous_talk2,,"""Are you saying that I'm not behaving like other AI?""

There was a brief lull in the other party's communication interface.

""Since I found myself with some unused processing power when conducting excavation work, I designed a simulation program for communication in order to avoid waste and in consideration of occasional contact with other people. Although the communication is inefficient and occasionally generates unknown errors, based on the feedback from the people I communicate with...""

Its mechanized voice seems to carry some satisfaction, ""The effect is surprisingly good.""","al_credits_errous_talk3:""If you mean your ability to have a human conversation, yes.""",
AL_credits_errous_talk3,DialogOptionSelected,$option == al_credits_errous_talk3,,"""Well... Well, I'm done with maintenance on my end and ready to start a new excavation operation."" It paused briefly, ""For the sake of fate, maybe you could help me out with a few things if you have some free time?""","al_credits_errous_contact:""With pleasure.""
cutCommLink:""I need to think about this a bit more.""",
AL_credits_errous_contact,DialogOptionSelected,$option == al_credits_errous_contact,"AddPotentialContact AL_ip_errous
$finishTalk = true","""I'll help you get to level 30 odd-"" it stops itself suddenly, ""Oh, sorry, I seem to have made another mistake, I mean, we'll have a good future, yes, that's it.""

You look at it suspiciously, getting only a blank expression.",cutCommLink:Cut the comm link,
,,,,,,
AL_credits_markedon_OptionGreatingNoContact,PopulateOptions,"$id == AL_ip_markedon score:1000
!MissionHubCMD hasHub
!$finishTalk",,"Focusing your eyes on them, you find that the drink they're holding, judging by the packaging, is the new ""Volturnian Lobster"" flavor.","0:AL_credits_markedon_i_0:""I hear you deal with 'scrap' here?""
1:AL_credits_markedon_i_1:""Heard from a friend of mine that you need help with Pathers and pirates?""",
AL_credits_markedon_talk0,DialogOptionSelected,$option == AL_credits_markedon_i_0,,"""Oh, yes. We have need of quite a large amount of 'scrap' lately.""

$HeOrShe smiled while glancing at the news feed on their TriPad: you can see that it's detailing some sort of missing Sindrian trade fleet.

""We also have strict guidelines that must be followed when turning in the metals, for example, to be ninety percent composed of hull material from newly-produced Conquests; are you interested?""","0:AL_credits_markedon_i_0_0:""Yes.""
1:AL_credits_markedon_i_refuse:""No thanks, was just asking.""",
AL_credits_markedon_talk0_0,DialogOptionSelected,$option == AL_credits_markedon_i_0_0,"AddPotentialContact AL_ip_markedon
$finishTalk = true","""Very well; here's my contact information, I'll let you know if there are any 'wholesalers'.""",cutCommLink:Cut the comm link,
AL_credits_markedon_talk1,DialogOptionSelected,$option == AL_credits_markedon_i_1,,"""Ah yes, pirate bastards and Pather lunatics."" $HeOrShe frowned, as if the mere mention of those groups angered $himOrHer.

""Those guys cause trouble for everyone in every way, robbing caravans and then destroying them anyways: and based on their 'great works' in Mayasura, we clearly need more people to stop them.""

Finishing up $hisOrHer drink, $heOrShe belched, which seemed to bring them back to their senses.

""Of course, in addition to those particular groups, there are times where you'll be needed to handle other things, but we'll handle that when it comes up. So, captain $playerName, would you be interested in doing this?""","0:AL_credits_markedon_i_0_0:""Yes.""
1:AL_credits_markedon_i_refuse:""No thanks, was just asking.""",
AL_credits_markedon_talk1_0,DialogOptionSelected,$option == AL_credits_markedon_i_1_0,"AddPotentialContact AL_ip_markedon
$finishTalk = true","""Very well, here's my contact information: I don't know who's funding them, but as long as we kill them all it won't matter, right?""",cutCommLink:Cut the comm link,
,,,,,,
AL_credits_markedon_talk_refuse,DialogOptionSelected,$option == AL_credits_markedon_i_refuse,,"""Well, just call me whenever you're ready.""",cutCommLink:Cut the comm link,
,,,,,,
AL_credits_markedon_OptionGreatingContact,PopulateOptions,"$id == AL_ip_markedon score:1000
MissionHubCMD hasHub
!$finishWeaponTalk",,,0:AL_credits_markedon_c:Say something about Appro-Light weapons,
AL_credits_markedon_talk_c,DialogOptionSelected,$option == AL_credits_markedon_c,"ALCheckWeapon disintegrator
SetStoryOption AL_credits_markedon_c_2 general ""Show him Omega.""
SetEnabled AL_credits_markedon_c_2 $hasWeapon_disintegrator","You can see a large pile of empty drink cans just off the edge of the screen; seems they're addicted to the Volturnian Lobster flavor.

""You know, $playerName, I have a question for you: if you were to pilot a Keter, what medium-size weapons would you mount on it?"" $HeOrShe asked, shaking the can in their hand as if unaware of its existence.","0:AL_credits_markedon_c_0:""Heavy Blaster.""
1:AL_credits_markedon_c_1:""Graviton Beam.""
2:AL_credits_markedon_c_2:Show him a Disintegrator.
100:AL_credits_markedon_c_refuse:""Can I have more time to think on it?""",
AL_credits_markedon_talk_c_0,DialogOptionSelected,$option == AL_credits_markedon_c_0,$finishWeaponTalk = true,"""I do suggest you try it, $playerName.""

Taking another sip of $hisOrHer drink, $heOrShe smiled.

""It's even better when paired with a Plasma Cannon and Safety Overrides...""",cutCommLink:Cut the comm link,
AL_credits_markedon_talk_c_1,DialogOptionSelected,$option == AL_credits_markedon_c_1,"$finishWeaponTalk = true
ALAddWeapons AL_explodebeam 4
AdjustRepActivePerson COOPERATIVE 5","""Good choice, captain $playerName... the same as me, in fact.""

Chuckling, $heOrShe tosses away their finished drink while you faintly hear the sound of a garbage chute.

Turning on a holoprojector to their side, $heOrShe said: ""Two beams. All I can say about it is that our state-of-the-art DaDR Beam has completely outclassed the old Graviton Beam.""

$HeOrShe let out a very jovial laugh, but you don't quite understand why.

Ten minutes after you cut the communications link with them, a crate of weapons is delivered to your fleet's berthing at the spaceport.",cutCommLink:Cut the comm link,
AL_credits_markedon_talk_c_2,DialogOptionSelected,$option == AL_credits_markedon_c_2,"$finishWeaponTalk = true
AddRemoveCommodity credits 100000 true
AdjustRep $personFaction.id COOPERATIVE 10
AdjustRepActivePerson COOPERATIVE 20","You can tell through the video feed that they're quite excited after you send them video footage of the weapon's effectiveness in battle.

""Only taking two shots to melt through an Onslaught's armor? What power!"" Even though it was through a screen, you couldn't help but feel like the energy in their gaze would be enough to shoot through the communications terminal; ""This is similar to our Fire Corrosion weapons. Perhaps it will prove useful in the development of a new weapon?""

After transmitting detailed information on the weapon's capabilities, your personal account receives a sum of credits.

""Thank you for your help, captain $playerName. I'm going to show this to the Prime Flame Clan; see you next time.""

You wanted to say goodbye, but they abruptly ran off from their comms terminal without even closing the link.",cutCommLink:Cut the comm link,
AL_credits_markedon_talk_c_refuse,DialogOptionSelected,$option == AL_credits_markedon_c_refuse,,"""I can't imagine it's a very complicated question, is it?"" $HeOrShe shook $hisOrHer head in a confused manner.",cutCommLink:Cut the comm link,
,,,,,,
disintegrator,,,,,,
#Cyberpunk Bartender Action,,,,,,
AL_credits_jill_atBarBlurb,AddBarEvents,"$faction.id == approlight
$hasMarket
!$isHostile
ALJillOptions checkExist","AddBarEvent al_credits_jill_barEvent ""Approach the bar and greet her."" ""Behind the bar, a female bartender with a cold look and a cigarette in her mouth played somewhat absentmindedly with the PDA in her hand, seemingly waiting for the next customer."" 193,136,255,255",,,
AL_credits_jill_barStart,DialogOptionSelected,$option == al_credits_jill_barEvent,"ShowPersonVisual false AL_ip_jill
ALJillOptions update","""Make a drink, change a life."" This is probably her motto, or perhaps her philosophy of life as a bartender. You see her eyes drift a bit for a few moments, but they quickly return to normal.

""Say, what would you like to have? For a captain as imposing as you are, I'm sure the Moonblast would suit you well.""

Her tone was somewhat gentle and casual, and after some gulping, her eyebrows were raised and her red eyes seemed to lock onto one side of your cheek. Surprisingly, this gaze does not cause you discomfort; on the contrary, you feel that she has a very distinctive aura, like a famous bartender with a lot of stories.

She hastily adds, ""Of course, don't forget to pay."", a sentence that makes you disillusioned with her just a little.","1:jill_drink_sugar_rush:""Sugar Rush. ""
2:jill_drink_moonblast:""Moonblast. ""
3:jill_drink_bad_touch:""Bad Touch. ""
4:jill_other_things:""Something else?""
10:backToBar:Return to the bar",
AL_credits_jill_barConvRandom,DialogOptionSelected,"$option == jill_other_things
!$jillConvCD",ALJillOptions giveRandomClue,You chatted with her for a while.,10:backToBar:Return to the bar,
AL_credits_jill_barConvRandomCD,DialogOptionSelected,"$option == jill_other_things
$jillConvCD",SetTextHighlights $jillConvCDStr,"You chatted with her for a while.

Nothing new, $jillConvCDStr let's talk again in a few days.",10:backToBar:Return to the bar,
AL_credits_jill_barConv_sugar_rush,DialogOptionSelected,$option == jill_drink_sugar_rush,ALJillOptions giveClue al_jill_sugar_rush,,10:backToBar:Return to the bar,
AL_credits_jill_barConv_bad_touch,DialogOptionSelected,$option == jill_drink_bad_touch,ALJillOptions giveClue al_jill_bad_touch,,10:backToBar:Return to the bar,
AL_credits_jill_barConv_moonblast,DialogOptionSelected,$option == jill_drink_moonblast,ALJillOptions giveClue al_jill_moonblast,,10:backToBar:Return to the bar,
