id,type,text1,text2,text3,text4,notes
prv_brytare_rack,WEAPON,"These explosive rockets spread out and ignite their engines as a group before heading straight for their target. While fast ships can sidestep the barrage, the tough missiles carry a considerable payload and can often overwhelm more static defenses.

The launcher is capable of loading and firing its missiles at-will, enabling the mounting ship to launch everything from light harrassment fire to a heavy barrage.",Burst Pressure,,,
prv_brytare_pod,WEAPON,"Quickly launches a burst of explosive rockets which spread out and ignite their engines all at once before heading straight for their target. While fast ships can sidestep the barrage, the tough missiles carry a considerable payload and can often overwhelm more static defenses.

Very popular in the belts, syndicate fleets combine these pods with heavy autocannons. Once the target’s shields are pressured a quick series of barrages are fired to destroy their hapless victim. 

Luddic Church observers have noted that this practice handily defeats the prv’s preferred point defense method of establishing an overlapping SIPD-grid - the focusing lasers simply don’t have time to burst down much, if any, of the incoming ordinance.",Burst Pressure,,,
prv_minehead,WEAPON,"Launches a rocket that leaves a trail of mines behind it. The inertia-guided mines travel in the same direction as the rocket, creating a swathe of ordinance that’s remarkably hard to intercept for precision-based PD grids.

Originally a terraforming tool used for high-altitude bioseeding, an Eridani-Utopia Microdisperser Autonomous Drone production chip has, after some coaxing, found itself serving a vastly different role.",Strike,,,
prv_blaster_charge_rack,WEAPON,"A rocket engine attached to a single-charge energy blaster has proven to be a remarkably flexible weapon. This light rack can be fit onto almost any ship in the sector.

Unlike the larger launcher, rack-mounted Blaster Charges are kept loaded ”hot”. While the chances of a chain-detonation are fairly low at rack densities, they are not to be mounted internally.

A post-collapse innovation, the Blaster Charge gives the venerable Hammer torpedo a run for its money in industrial applications, offering four-axis maneuverability and (in ECM-free environments) reliable loitering and remote control.",Close Support,,,
prv_blaster_charge_cluster,WEAPON,"A rocket engine attached to a single-charge energy blaster has proven to be a remarkably flexible weapon. This cluster munition will deploy half a dozen at once.

Although essentially a gaudily painted barrel, the strike potential of the Disperser’s contents give good reason for its hazard markings. Front towards enemy.

When operated as mining equipment the disperser functions largely as a munitions tug. It is fully reusable whenever the pressurized gas separators are used instead of the explosive detachment bolts, and requires only refueling and rearming with fresh charges after deployment.",Strike,,,
prv_blaster_charge_launcher,WEAPON,"A rocket engine attached to a single-charge energy blaster has proven to be a remarkably flexible weapon. The hefty ammunition supply of this heavy launcher ensures that the pressure does not let up.

As part of the loading procedure each charge is equipped with a fresh condenser that is quickly charged to capacity, generating a not insignificant amount of flux. A few notable mining incidents have taught even the most gung-ho Ruster that keeping a magazine full of charged blasters is rather unwise.

While not as cost-effective as dedicated industrial equipment, Fe & Ox Ltd. still consider a charge launcher a solid investment for mining fleets operating in unsecured volumes.",Pressure,,,
,,,,,,
### Built-In ###################,,,,,,
prv_sidewinder,WEAPON,A high-performance rocket motor paired with a Pilum warhead makes for a potent close support combination. The unorthodox S-curve taken by the missiles allow them to bypass many point defense arrays.,Suppression,,,
prv_brytare_fighter,WEAPON,"These explosive rockets spread out and ignite their engines all at once before heading straight for their target. While fast ships can often sidestep the missile barrage, the total payload of a Brytare pack is considerable and can deal crippling damage to a slower target.

When fit on a Kalk phase bomber the Brytare rockets’ orientation stage allow the bomber pilots great flexibility in where and when to strike. A close-in launch, ideally from multiple wings working in concert, is preferred, giving the enemy minimal chance to mount a focused response.",Burst Pressure,,,
,,,,,,
#############################,,,,,,
### Weapons,,,,,,
### Other Ballistic Weapons,,,,,,
#############################,,,,,,
prv_remission,WEAPON,"Specialized in punishing hyper-technology, the shells launched from this mortar cause energy weapons to discharge their capacitors, gravely disrupting the systems of the targeted ship. In addition a fairly large explosive charge ensures that the offender is properly chastised.

The shells contain a two-stage fuze, first discharging a powerful burst of energy from a primary cell battery. Ideally this burst causes a discharge cascade within the flux system of the affected ship, but often it does little more than singe some power lines. The second stage detonates a primer which triggers a sympathetic detonation in the now-discharged power cell, turning the remaining chemical energy into a an explosive blast.

Originally developed by the Luddic Church to combat automated ships, the Remission fulfills its mission admirably; a discharge cascade can knock out advanced electronics in remarkably short order.",Suppression,,,
,,,,,,
,,,,,,
#############################,,,,,,
### Weapons,,,,,,
### Other Missile Weapons,,,,,,
#############################,,,,,,
prv_kraka_auto_burst,WEAPON,"A hybrid of the Kråka Autoloader system and several Annihilator rocket pods. This weapon fires a large barrage of dumb rockets, with a tremendous damage potential should they all hit. 

A faux-technical readout of this weapon system is passed around in the prv missile division R&D, titled ”What not to do. (Do it anyway.)”.",Anti Armor,,,
,,,,,,
#############################,,,,,,
### Systems,,,,,,
### Rust Belt Systems,,,,,,
#############################,,,,,,
prv_gravity_pulse_shield,SHIP_SYSTEM,"Emits pulses which repels hostile projectiles. Ineffective against objects of negligible mass, such as laser pulses.

Builds up hard flux based on the size of the projectiles being affected. An automatic safety bypass engages while at very high flux buildup.",Defensive,"Wards off hostile material projectiles. Builds hard flux based on the mass being shifted, and has a safety bypass while at high flux buildup.",,
prv_targetingpulse,SHIP_SYSTEM,"Diverts power to the targeting system, briefly letting the fire control operate at its full potential.",Offensive,Greatly increases weapon range and accuracy for a brief moment. Generates a moderate amount of flux when activated.,,
prv_missilechaff,SHIP_SYSTEM,"Deploys distraction flares from all missiles currently in flight, distracting point defense systems.",Offensive,Deploys distraction flares from all missiles currently in flight.,,
prv_limitbreak,SHIP_SYSTEM,"Disables all ship safeties, increasing weapon rate of fire by 50% and allowing them to be fired regardless of flux. Removes all penalties from overstressed fire control.

Causes immense flux buildup throughout the entire ship, and completely disables the shield while active. Weapon and engine malfunctions are to be expected, and potentially severe enough to disable the component for the entire engagement.

Break in case of emergency. Break or be broken.",Offensive,"Overrides all safeties, allowing weapons to be fired rapidly and regardless of flux level. Also removes all penalties from overstressed fire control. Spikes flux and disables the ship’s shields while active. Weapons and engines may malfunction.",,
prv_plasmamanjets_rb,SHIP_SYSTEM,Engages extra thrusters to greatly improve the ship's maneuverability. Also provides a slight boost to the ship's top speed.,Movement,Provides a brief boost to maneuverability and top speed.,,
prv_plasmamanjets_overtuned,SHIP_SYSTEM,"Engages extra thrusters to greatly improve the ship's speed and maneuverability. May cause a flameout, with increasing likelyhood at low combat readiness.

Pushed to what could generously be described as peak performance, the boost given from engaging the overdrive mode is very impressive. Less impressive is drifting helplessly through space after the overstressed engines flame out. Regular and thorough maintenance is critically important on ships utilizing this system.

A prudent captain only engages these in an emergency. But then, a prudent captain wouldn’t allow such a reckless modification in the first place.",Movement,Provides a brief boost to maneuverability and top speed. May flame out.,,
prv_erfield_p,SHIP_SYSTEM,"Energizes the salvaged emitter mounted on the ship's hull, creating deadly shock arcs that zap any enemy that flies too close. Generates a significant amount of flux while active.

By appearances an automated system, in actuality a qualified bombardier is dedicated to identifying targets and approving arcs suggested by the relatively primitive targeting computer.",Special,"Zaps hostile targets in very close proximity to the emitter, dealing 150 energy damage with each arc. Generates a significant amount of flux while active.",150,
prv_evasive_formation,SHIP_SYSTEM,"Engages plasma boosters on all fighters belonging to this carrier, temporarily increasing their mobility and reducing their damage taken.",Fighter,"Engages plasma boosters on all fighters belonging to this carrier, temporarily increasing their mobility and reducing their damage taken.",,
prv_station_drone_skans,SHIP_SYSTEM,Deploys several durable station defense drones armed with long-range mortars.,Drones,Deploys 4 durable station defense drones armed with Kartesch mortars.,4 | Kartesch,
prv_station_drone_skans_light,SHIP_SYSTEM,Deploys a few durable station defense drones armed with long-range mortars.,Drones,Deploys 2 durable station defense drones armed with Kartesch mortars.,2 | Kartesch,
,,,,,,
#############################,,,,,,
### Systems,,,,,,
### Other Systems,,,,,,
#############################,,,,,,
prv_microburn_p,SHIP_SYSTEM,"Provides a brief engine boost, propelling the ship forward at an extreme velocity.",Movement,"Provides a brief engine boost, propelling the ship forward at an extreme velocity.",,
,,,,,,
#############################,,,,,,
### Factions,,,,,,
#############################,,,,,,
rb,FACTION,"Formally the Great Belt Alliance, but even the Rusters own official documents have trouble sticking with the full name. As a barely coherent confederation of not-quite outlaws, outcasts and other fringe elements, the Rust Belt hover just at the edge of ”shoot on sight” status with the established legal authorities of the sector.

Most of the spacefaring population of the faction live as scavengers, salvagers and miners in the Kratul Rust Belt, where the ship graveyards and asteroid mines can be scoured for a great abundance of rusted-up minerals. But, should a salvage group come up empty-handed Rusters travel well-armed and have been known to take live prey. So to speak.

Recent history has the Alliance butting heads with the prv, with a few convoy raids too many spurning the great corporation into a furious vendetta. Frequent prv patrols comb through the miserable ship graveyards of the Kratul system, trying to figure out which rusted hulks are dead, and which are Rusters that have gone dark - possibly laying up a vicious ambush. This low-intensity war has been ongoing for decades, and shows few signs of ending any time soon.",,,,
,,,,,,
#############################,,,,,,
### Terrain,,,,,,
#############################,,,,,,
prv_debris_belt,TERRAIN,An orbital zone abundant with rusted debris and asteroids.,,,,
,,,,,,
#############################,,,,,,
### Campaign,,,,,,
#############################,,,,,,
,,,,,,
### Kylan ####################,,,,,,
#prv_kylan_tordehus,CUSTOM,"Once a pearl of the Domain, this world was lost to surface bombardment during the collapse. Only in recent decades has anything approaching civilization started to return to the now-sealed habitats scattered amongst the ruins. Named for the current warlord in charge, Tord.",,"Disjointed networks of crudely sealed-up buildings criss-cross this world, proving that life goes on even after the apocalypse. Scavenge teams, techminers, bandits and raiders in sealed exosuits scurry between the gigantic once-homes of a lost society while the people of the larger resettlements work in their sealed habitats to ensure that their waterworks, powerplants and greenhouses stay functional.",,
#prv_kylan_tordehus_station,CUSTOM,The shattered remains of what was once a welcoming portal to a thriving world. Jagged holes in the structure of this station offer solemn testimony about the fate of its inhabitants.,,"A visitor walking through the remains of the trade quarter would not even hear his footsteps echo, due to the lack of air. Long since picked clean of anything of value nothing remains here but desolation.",,
#prv_kylan_ryak,CUSTOM,"A swirling mass of ionized gasses and strange energies, Ryak is an astronomical marvel that has fascinated scientists for hundreds of years. Constantly churning and rearranging its own mass and bombarded by the ceaseless energies of Kylan, few places in the sector can provide as much insight into the finer details of the EM spectrum as this incandescent gas giant.",,,,
#prv_kylan_ryak_station,CUSTOM,"Built to study the roiling magnetosphere of the gas giant below the HEL has been a roaring success, providing the sector with all manner of advanced technology both before and after the collapse. In later years, the laboratory station has had annexes added for volatiles capture and light industrial manufacturing.",,"Business is booming at the HEL, where old laboratories are now complemented by a volatiles siphon, manufacturing facilities and a permanent military base. Frazzled scientists and busy technicians pass through the corridors of the station on unnamed errands while armed guards escort merchants and their shipments directly to their individual destinations.",,
prv_kylan_fjarran_store,CUSTOM,"Exiles and bandits from Tordehus gather up at Store's Rock, generally to prey on trade heading through the Ryak High-Energy Labs. A small mining installation supports what passes for an economy on this transient world.",,"Originally a mining installation, the old staff buildings have mostly been taken over by pirates and smugglers, who quickly converted the settlement to house twice as many now-free spirits. Old hands run crowded bars and haphazard shipyards while a constant flow of newcomers from Tordehus sign up with more or less reckless captains to do more or less legal things.",,
,,,,,,
### Kratul ####################,,,,,,
prv_kratul_fristad,CUSTOM,"A quiet frontier world with a population that's not at all interested in the greater problems of the sector, or even the local system. The Church of Galactic Redemption is highly influential on the planet, but have not yet managed to convince the populace to officially join Ludd's flock.",,"Visitors to the Fristad spaceport are greeted by two large tripedal skeletons with remarkably pointy teeth exhibited in the main hall, a poignant reminder that the local biohazard protocols are no joke. While most of the biosphere is benign and quite literally spineless, a few species of apex predators are more than capable of claiming unwary humans. A stall next to one of the specimens has a corporate suit selling dead peasants insurance to visiting captains, should any crew go missing during their stay. Realistically, the spacers’ bars claim significantly more lives - and the insurance covers that as well.",,
prv_kratul_rust_station,CUSTOM,"The largest mining station in the Kratul system, claimed sovereign by the miners and spacers who live and work there. An anarchic order is maintained by the local community militia, who generally end up sympathetic to the great man of the hour.",,"During the Domain the Kratul system was used as a scrapyard for ship hulks deemed to be of marginal economic interest. Over the centuries the salvage stocks built up, orbits decayed, and the whole mess got mixed into the asteroid belts of the system. Post-collapse, miners and salvagers make a good living recovering what, these days, are often regarded as perfectly good ships that just need some basic refurbishment.",,
prv_kratul_oy_station,CUSTOM,"Intended to supplement the Kratul II wharfs, the Outer Yards were a grandiose project meant to supply much of the demand for civilian ships in the ever-growing Persean sector. However the station was only halfway constructed at the time of the collapse, and today it sits still unfinished, sporting jutting support beams and abandoned construction equipment.",,"An ever-growing population of traders, miners and engineers live and work on the Outer Yard, making their livings off the generous amounts minerals and salvage brought back from the belt. Local society is largely syndicalist and basic law and order is maintained by a system of guild enforcers with each policing its own quarter of the station. Inter-syndicate conflicts are common, and often get inflamed but only rarely escalate into organized violence. Still, visitors are advised to not ask about the c194 incidents.",,
prv_kratul_kratul,CUSTOM,"The very face of industrial devastation, Kratul II's rimy and mountainous surface sports dozens of different types of ice - most highly toxic. An extensive mining industry and countless heavy manufactories have polluted freely over centuries and while the planet was never terribly habitable to begin with the post-collapse years have brought the environment to a point where walking the surface unprotected is regarded as, at best, unwise.",,"A popular pastime on Kratul is snipe-hunting. In this case, the snipe is an actual animal that lives and feeds on various chemical ices, metabolizing even the strangest toxins. Supposedly the species was bioengineered by a local potentate, who missed the post-burn hunts of his youth on Jangala. Reportedly the snipe is very difficult prey - quick, clever, and so tough that ”it doesn't die even if you kill it”.",,
prv_kratul_kratul_station,CUSTOM,"One of the largest and oldest spacewharfs in the Persean Sector. In the pre-collapse era it was to be one of the primary manufacturing locations for Skymning-class battleships, a large number of which have been laid down and then left to rust unfinished at anchorpoints slowly orbiting the station.",,"When the light is just right a visitor can look out one of the station's massive panorama windows and see the dozens of battleship hulls anchored around the wharf. Massive ribcages of beasts that never were, an armada that even the Domain thought excessive. And a very attentive visitor could even notice the occasional flicker of light or moving shadow among the skeletal behemoths, as work slowly progresses on one of the hulks.",,
prv_kratul_basen_station,CUSTOM,An old mining outpost unmoored from its original position and towed to beyond the reach of local authorities. Now used as a staging post by pirates who find the loose rules of Ruster society to be overly confining.,,"Little more than a refueling post, Basen offers only the basest creature comforts and frequently doesn't even have any fuel for sale. The miserly station only livens up when successful raiders come along to spend their ill-earned loot.",,
